fitness: [[ 3.85632133e+01  4.68425751e+02]
 [ 7.07796478e+01  4.68175385e+02]
 [ 3.72522621e+01  4.78477966e+02]
 [-7.07026306e+02  4.71971832e+02]
 [ 1.21671356e+02  4.79909698e+02]
 [-3.16674683e+02  4.67838104e+02]
 [ 5.78041763e+01  4.95273529e+02]
 [-1.05332153e+03  4.90769958e+02]
 [-8.16228210e+02  4.57651672e+02]
 [-8.78444946e+02  4.62863739e+02]
 [-5.94558044e+02  4.59335510e+02]
 [-9.16825378e+02  4.72764404e+02]
 [ 5.97474022e+01  4.91054016e+02]
 [-1.38496997e+03  4.93113983e+02]
 [ 1.08190613e+02  5.04007996e+02]
 [-1.19732397e+03  4.83987518e+02]
 [-9.60375183e+02  4.83568481e+02]
 [-5.66578308e+02  4.60385803e+02]
 [-1.90653210e+01  5.00448334e+02]
 [-1.24233325e+03  5.12644653e+02]
 [-7.70389282e+02  4.62648163e+02]
 [ 6.49023895e+01  4.72577484e+02]
 [-6.55061951e+02  4.63465942e+02]
 [-9.38916931e+02  4.65742065e+02]
 [ 1.79708786e+02  4.92878113e+02]
 [-1.27110693e+03  4.87238525e+02]
 [ 4.25577316e+01  4.76465698e+02]
 [-1.04608972e+03  4.63519379e+02]
 [-1.14862036e+03  4.86591461e+02]
 [-1.34584485e+03  4.87860321e+02]
 [ 7.93843765e+01  4.74325684e+02]
 [-1.65102185e+03  5.05490112e+02]
 [-1.35729492e+03  4.93299377e+02]
 [-9.23589630e+01  4.81962036e+02]
 [ 9.32964172e+01  4.84331909e+02]
 [-3.62584839e+02  4.48378723e+02]
 [-8.03617065e+02  4.57399780e+02]
 [-1.38462842e+03  4.99919495e+02]
 [-6.37480347e+02  4.56448059e+02]
 [-5.07375946e+01  5.02127563e+02]
 [-6.98606201e+02  4.62022278e+02]
 [-9.12570618e+02  4.83022614e+02]
 [-1.57842102e+02  4.74956055e+02]
 [-1.64417496e+02  4.94733398e+02]
 [-7.82431885e+02  4.68364258e+02]
 [-1.83929024e+01  5.00051117e+02]
 [-1.06850598e+03  4.91129730e+02]
 [ 3.03206848e+02  4.95382080e+02]
 [-1.30771332e+02  4.76412598e+02]
 [-9.58273010e+02  4.60291748e+02]
 [-1.49248596e+03  5.02698578e+02]
 [ 2.13370728e+02  4.68530060e+02]
 [-6.31013062e+02  4.64267609e+02]
 [-6.47744324e+02  4.59502960e+02]
 [-1.35913208e+03  5.03197083e+02]
 [ 2.09416246e+00  4.99802704e+02]
 [-9.25130310e+02  4.58375305e+02]
 [-8.64191345e+02  4.71185577e+02]
 [-1.41689478e+03  5.03454193e+02]
 [ 4.08323059e+01  4.79606842e+02]
 [-2.76418324e+01  4.81621185e+02]
 [ 2.42317429e+02  4.92264038e+02]
 [-1.76418945e+02  4.72892426e+02]
 [-7.06391907e+02  4.60447357e+02]
 [-5.49000183e+02  4.60295441e+02]
 [-1.25075244e+03  4.91870239e+02]
 [-1.00536572e+03  4.70697235e+02]
 [-8.25463318e+02  4.66663940e+02]
 [-7.33317261e+02  4.59549042e+02]
 [ 4.55455818e+01  4.91726501e+02]
 [-7.75723145e+02  4.66416290e+02]
 [-1.25115039e+03  4.84681519e+02]
 [ 7.32570696e+00  5.01663544e+02]
 [-2.74314453e+02  4.55426666e+02]
 [-7.94131104e+02  4.69455658e+02]
 [-8.94664368e+02  4.72060760e+02]
 [-1.08658850e+03  4.91886200e+02]
 [-1.00892059e+02  4.81022888e+02]
 [-1.87401221e+03  5.13531433e+02]
 [-7.74398560e+02  4.63565216e+02]
 [-9.60360840e+02  4.68745758e+02]
 [-1.19234818e+02  4.87514343e+02]
 [-6.23038147e+02  4.59642426e+02]
 [-1.03582556e+03  4.89489441e+02]
 [-7.42452515e+02  4.59730621e+02]
 [-3.80487701e+02  4.63967712e+02]
 [-9.92655640e+02  4.70882904e+02]
 [-7.15463352e+00  4.59151459e+02]
 [-3.44864006e+01  4.53975800e+02]
 [-1.04343970e+03  4.73501770e+02]
 [-8.64114197e+02  4.80476135e+02]
 [ 4.10786915e+00  4.84995819e+02]
 [-8.54744339e+01  4.70185974e+02]
 [-1.43935803e+03  5.00786743e+02]
 [-6.82654053e+02  4.59286133e+02]
 [-1.37913867e+03  5.07192810e+02]
 [ 7.23664017e+01  4.94887573e+02]
 [-9.01219482e+02  4.63369232e+02]
 [-4.93745918e+01  5.04979401e+02]
 [-9.91193359e+02  4.78821869e+02]
 [-8.76247253e+02  4.69955048e+02]
 [ 7.68282394e+01  4.98322021e+02]
 [-3.84541534e+02  4.60211945e+02]
 [-6.58297852e+02  4.63766663e+02]
 [-6.65570801e+02  4.59518402e+02]
 [-1.14175305e+03  4.85004242e+02]
 [-8.73787903e+02  4.67874329e+02]
 [-4.55776711e+01  4.67304443e+02]
 [-8.19236633e+02  4.72445404e+02]
 [-2.22417465e+02  4.52364349e+02]
 [-2.41378006e+02  4.89030060e+02]
 [-8.48874451e+02  4.83160339e+02]
