fitness: [[ 8.08657532e+01  4.76652344e+02]
 [-6.46470886e+02  4.60764099e+02]
 [-1.04869299e+03  4.80245331e+02]
 [-9.32116821e+02  4.83133087e+02]
 [-6.29407837e+02  4.61388184e+02]
 [-1.40102661e+02  4.57254181e+02]
 [ 1.82796844e+02  4.81973785e+02]
 [-1.53249597e+03  5.06215515e+02]
 [-7.10620300e+02  4.60837769e+02]
 [-1.50031250e+03  4.92247467e+02]
 [ 9.31990128e+01  4.91558960e+02]
 [-1.45661499e+03  4.96940491e+02]
 [-8.23392700e+02  4.62028778e+02]
 [ 1.07042494e+01  4.83204346e+02]
 [-6.24960999e+02  4.60403595e+02]
 [ 2.20419006e+01  4.53564636e+02]
 [-1.28209631e+03  4.87035431e+02]
 [-3.89965729e+02  4.62634735e+02]
 [-1.04609155e+03  4.78220032e+02]
 [-7.65262390e+02  4.61089966e+02]
 [-2.56511810e+02  4.57690094e+02]
 [-1.47790686e+03  4.90913483e+02]
 [-9.11687622e+01  4.79099579e+02]
 [-5.74356880e+01  4.76147705e+02]
 [-8.25619568e+02  4.91240204e+02]
 [-4.76798492e+02  4.55254059e+02]
 [-4.75719177e+02  4.88596863e+02]
 [ 6.70307770e+01  4.81662506e+02]
 [-7.73561096e+00  4.78141357e+02]
 [-3.73576202e+01  4.54132263e+02]
 [-1.05493982e+03  4.81499725e+02]
 [-3.50638336e+02  4.55715332e+02]
 [ 3.74470711e+01  4.56318268e+02]
 [-9.28765686e+02  4.59097443e+02]
 [-8.77091125e+02  4.72407440e+02]
 [-7.99390076e+02  4.63816864e+02]
 [-1.00724353e+03  4.68876801e+02]
 [-1.13149817e+03  4.87269379e+02]
 [-6.55616455e+01  4.84840698e+02]
 [-9.30272827e+02  4.61399841e+02]
 [-3.31617241e+01  4.90379028e+02]
 [-8.83397461e+02  4.62587189e+02]
 [-1.04558301e+03  4.86100464e+02]
 [-1.01075598e+03  4.79787994e+02]
 [ 1.84324814e+02  4.81474426e+02]
 [-1.25421729e+03  4.92695618e+02]
 [ 2.04494415e+02  4.83147736e+02]
 [-1.60186023e+03  5.05123047e+02]
 [-8.31990723e+02  4.60559540e+02]
 [-2.55692017e+02  4.50572723e+02]
 [ 6.71018066e+01  4.73538635e+02]
 [-1.07927075e+03  4.84757050e+02]
 [-1.25887207e+03  5.02941254e+02]
 [-1.73585526e+02  4.54591370e+02]
 [-2.45148392e+01  4.97934296e+02]
 [-5.34673279e+02  4.65828003e+02]
 [-1.06615381e+03  4.88944519e+02]
 [ 3.77976646e+01  5.03849670e+02]
 [-1.25961060e+03  4.83558929e+02]
 [-1.56317041e+03  5.02072784e+02]
 [ 5.95195732e+01  4.81322052e+02]
 [-8.71594360e+02  4.67647705e+02]
 [-1.21005981e+02  4.80047546e+02]
 [-1.33835876e+03  4.96139801e+02]
 [-6.16281128e+02  4.67814514e+02]
 [-4.13925507e+02  4.64871246e+02]
 [-1.01814447e+03  4.77492432e+02]
 [-8.19538513e+02  4.65869812e+02]
 [-5.84247398e+01  4.74819916e+02]
 [-4.02417358e+02  4.48137665e+02]
 [-1.20525806e+03  4.94531525e+02]
 [-1.02077704e+03  4.86992004e+02]
 [-9.63398499e+02  4.57048462e+02]
 [ 3.63768845e+01  4.80002075e+02]
 [ 1.07071770e+02  4.56654480e+02]
 [-9.79662903e+02  4.97529114e+02]
 [-9.77144226e+02  4.66290680e+02]
 [ 1.21346817e+02  4.51380066e+02]
 [-1.38752502e+02  4.96149994e+02]
 [ 2.24662229e-01  4.56553772e+02]
 [-6.90059570e+02  4.60893219e+02]
 [-1.29099744e+03  4.93113129e+02]
 [-7.41775696e+02  4.59506256e+02]
 [ 4.34851456e+01  4.73986603e+02]
 [-8.05437088e+01  4.75187836e+02]
 [-8.70978638e+02  4.66855865e+02]
 [-4.38867371e+02  4.70632660e+02]
 [-1.47421521e+03  4.95560394e+02]
 [-1.18853935e+02  4.80710907e+02]
 [-9.84086731e+02  4.86516846e+02]
 [-7.25733276e+02  4.59285675e+02]
 [-6.49197815e+02  4.59242371e+02]
 [-4.99414276e+02  4.59225891e+02]
 [-1.10254126e+03  4.85156158e+02]
 [-1.78020264e+02  4.57761169e+02]
 [ 2.27800400e+02  4.99603699e+02]
 [-8.41687073e+02  4.69139557e+02]
 [-1.11557153e+03  4.85166595e+02]
 [ 5.40541220e+00  5.02506744e+02]
 [-6.20203552e+02  4.56168671e+02]
 [-5.71961060e+02  4.58987152e+02]
 [-7.40105042e+02  4.68781769e+02]
 [-1.00305920e+03  4.67558655e+02]
 [ 1.05930853e+01  4.81607483e+02]
 [ 1.63496418e+01  4.82790955e+02]
 [-6.94998901e+02  4.67574402e+02]
 [-7.39488159e+02  4.65150818e+02]
 [-6.75969666e+02  4.62744446e+02]
 [-7.33127136e+01  4.81142487e+02]
 [-6.82172485e+02  4.63748840e+02]
 [-1.25457764e+03  4.87143799e+02]
 [ 2.13728504e+01  4.78855743e+02]
 [-8.75725891e+02  4.85434052e+02]
 [-6.39803650e+02  4.59638275e+02]
 [-6.09224487e+02  4.70013367e+02]
 [-1.25723694e+02  4.49203949e+02]
 [-1.13624902e+03  4.92487823e+02]
 [ 1.50684814e+02  4.83945129e+02]
 [ 1.32361557e+02  4.99976746e+02]
 [-7.71315491e+02  4.66978851e+02]
 [-1.46205164e+03  5.00203033e+02]
 [-8.83439209e+02  4.61873871e+02]
 [-2.80926331e+02  4.49898926e+02]
 [-1.09827173e+03  4.82363403e+02]
 [-6.73179504e+02  4.73682892e+02]
 [-4.98809929e+01  5.00630280e+02]
 [-1.04932434e+03  4.76297363e+02]
 [-1.18500439e+03  4.90033447e+02]
 [ 1.99971146e+02  4.99999481e+02]
 [-7.93315491e+02  4.60061188e+02]
 [ 1.94477219e+02  4.79068695e+02]
 [-3.46945190e+02  5.04843323e+02]
 [-1.07091931e+03  4.81314819e+02]
 [-9.22176575e+02  4.77563843e+02]
 [-1.39357922e+03  4.87716034e+02]
 [-9.38023315e+02  4.81191986e+02]
 [-1.01830981e+03  4.93347595e+02]
 [-1.18398962e+03  4.85967743e+02]
 [-7.21499878e+02  4.83657806e+02]
 [-1.45995813e+03  5.09960083e+02]
 [-9.69017639e+02  4.74643097e+02]
 [ 1.94972794e+02  4.98291565e+02]
 [-1.59230212e+03  5.00331604e+02]
 [-1.29066071e+02  4.61878876e+02]
 [-6.84288406e+00  4.66774567e+02]
 [ 4.19706879e+01  4.79083588e+02]
 [-8.99144592e+02  4.57221893e+02]
 [-7.18302612e+02  5.07535278e+02]
 [-9.15381409e+02  4.76159332e+02]
 [-6.60782043e+02  4.59459351e+02]
 [-1.09273071e+03  4.83769501e+02]
 [ 1.26997156e+01  5.01574707e+02]
 [-1.66016052e+03  5.11563354e+02]
 [-1.87173138e+01  4.54929077e+02]
 [ 4.44126854e+01  4.56351105e+02]
 [-7.55952026e+02  4.80229309e+02]
 [-7.46565918e+02  4.62793854e+02]
 [ 4.11333275e+01  4.96000824e+02]
 [ 4.54610558e+01  4.80871399e+02]
 [-6.59689270e+02  4.64070557e+02]
 [-1.08972961e+03  4.84153534e+02]
 [ 3.01194763e+01  4.86508911e+02]
 [-8.74702332e+02  4.64299591e+02]
 [-2.29674644e+01  4.68380493e+02]
 [-2.45894028e+02  4.53601135e+02]
 [-1.14809273e+02  4.54056641e+02]
 [ 1.01287353e+00  4.75874054e+02]
 [-1.91010681e+02  4.53288849e+02]
 [-1.54644836e+03  4.97719299e+02]
 [-9.31173523e+02  4.84143250e+02]
 [-4.48104095e+02  4.53669006e+02]
 [ 1.81683441e+02  5.03303619e+02]
 [-3.01345459e+02  4.54104980e+02]
 [-6.25790344e+02  4.63928741e+02]
 [-1.11349744e+03  4.98802124e+02]
 [-4.28801208e+02  4.61693604e+02]
 [-1.36988049e+03  4.98636444e+02]
 [-6.59511292e+02  4.63227081e+02]
 [-1.15161121e+03  4.81144287e+02]
 [-6.61586761e+01  4.56578522e+02]
 [-6.56326294e+02  4.59747711e+02]
 [ 3.95679871e+02  4.80752960e+02]
 [-1.01964581e+03  4.87336914e+02]
 [-1.67368073e+02  4.54022797e+02]
 [-3.50171547e+01  4.82622955e+02]
 [-6.33289368e+02  4.60808197e+02]
 [-6.12381409e+02  4.64430573e+02]
 [-1.54481360e+03  5.09241638e+02]
 [-1.29783704e+03  4.87106598e+02]
 [-1.12376990e+03  4.93371460e+02]
 [ 4.42991066e+01  4.71352905e+02]
 [-5.67041870e+02  4.58795502e+02]
 [-6.44343933e+02  4.61314667e+02]
 [-1.82753528e+03  5.08769440e+02]
 [-8.39696121e+01  4.98992798e+02]
 [-8.70210876e+02  4.60085815e+02]
 [-7.53534912e+02  4.62416901e+02]
 [-1.51829565e+03  4.96280121e+02]
 [-7.84236877e+02  4.62101379e+02]
 [-1.32971228e+03  4.85734344e+02]
 [ 8.46723709e+01  4.90731323e+02]
 [-6.43497238e+01  4.94859467e+02]
 [-9.30731277e+01  4.75924316e+02]
 [-1.67413803e+02  4.71216156e+02]
 [-6.75153870e+02  4.59954956e+02]
 [-2.84906311e+02  4.93558350e+02]
 [-2.61111023e+02  4.64081726e+02]
 [-6.65978943e+02  4.59721100e+02]
 [ 3.56592870e+00  4.92278107e+02]
 [-5.48685791e+02  4.64336670e+02]
 [-5.12137634e+02  4.95637451e+02]
 [-2.17376129e+02  4.91575806e+02]
 [-1.17378532e+02  4.72123413e+02]
 [-1.01373234e+01  5.11771393e+02]
 [-7.20593933e+02  4.66275909e+02]
 [ 7.94159317e+00  4.87212585e+02]
 [ 8.02855682e+01  4.97216522e+02]
 [ 6.06020088e+01  4.69352722e+02]
 [-7.82189148e+02  4.67674408e+02]
 [-4.32000488e+02  4.85057953e+02]
 [-2.65455383e+02  4.82562897e+02]
 [-6.83792038e+01  4.84637390e+02]
 [-7.51720032e+02  4.71203583e+02]
 [ 2.80309391e+01  5.11311646e+02]
 [-3.89096130e+02  4.84255035e+02]
 [ 2.98539410e+01  4.88297668e+02]
 [-1.61458149e+01  4.90744812e+02]
 [-5.34820679e+02  5.00192688e+02]
 [ 1.05726204e+01  4.81138794e+02]
 [-7.89435242e+02  4.82420044e+02]
 [ 2.05715271e+02  4.67679993e+02]
 [ 3.28957253e+01  5.05887787e+02]
 [-1.13368324e+02  4.80233307e+02]
 [ 1.83382355e+02  4.76270538e+02]
 [-6.30219421e+01  4.88084717e+02]
 [ 3.80471283e+02  4.95898590e+02]
 [-7.81416931e+02  4.60157898e+02]
 [-2.34570923e+01  4.94744110e+02]
 [-3.99882355e+02  4.82563751e+02]
 [-8.13152466e+02  4.70674835e+02]
 [ 2.07692505e+02  5.07794312e+02]
 [-1.81535995e+02  5.07542542e+02]
 [-1.13629425e+02  4.88764771e+02]
 [-8.66268311e+02  4.94016022e+02]
 [-4.89662354e+02  4.61455017e+02]
 [-1.40655746e+02  4.94183807e+02]
 [-8.85408813e+02  4.83818268e+02]
 [-1.45570648e+02  4.71808014e+02]
 [-7.73840866e+01  4.94081848e+02]
 [-1.19339478e+03  4.88003082e+02]
 [-7.73148987e+02  4.63366272e+02]
 [-2.10703171e+02  4.97659760e+02]
 [-2.67085785e+02  4.91002136e+02]
 [-8.98725281e+02  4.79762604e+02]
 [ 1.50557022e+02  4.73224335e+02]
 [-2.53857330e+02  4.74199493e+02]
 [-4.43374390e+02  4.93363739e+02]
 [-1.00543970e+03  4.84178772e+02]
 [ 1.52085922e+02  4.76129761e+02]
 [-3.16211987e+01  4.93337402e+02]
 [-1.15270093e+03  4.90917694e+02]
 [-2.38780502e+02  4.92463745e+02]
 [-3.70750641e+02  4.92727386e+02]
 [-3.63011742e+01  4.89408569e+02]
 [-2.45588493e+01  5.00206665e+02]
 [ 1.18462219e+01  4.70606567e+02]
 [-6.42205750e+02  4.58864288e+02]
