fitness: [[ 1.67742290e+01  4.52626434e+02]
 [-1.22364941e+03  5.00328491e+02]
 [-1.37968188e+03  4.96136871e+02]
 [-4.17791534e+02  4.88331329e+02]
 [-1.29065649e+03  5.09012787e+02]
 [-8.11267883e+02  4.77860931e+02]
 [-2.61066620e+02  4.90955597e+02]
 [-1.77664368e+02  4.53426941e+02]
 [-1.98696075e+02  4.55405701e+02]
 [-9.24329773e+02  4.61176208e+02]
 [-1.11425586e+03  4.86820770e+02]
 [ 1.77371323e+02  4.85834656e+02]
 [-7.68270645e+01  4.82976196e+02]
 [-6.66750610e+02  4.63142334e+02]
 [-4.65792694e+02  4.98147644e+02]
 [-2.76577118e+02  4.53742615e+02]
 [-8.92217773e+02  4.87946777e+02]
 [-6.91842468e+02  4.61887604e+02]
 [-1.19818762e+03  4.97461395e+02]
 [-6.08548706e+02  4.71520599e+02]
 [ 1.24040939e+02  4.77057220e+02]
 [-1.31386035e+03  4.94566620e+02]
 [-8.40645874e+02  4.73893311e+02]
 [-1.28135352e+03  4.91007294e+02]
 [-8.05632568e+02  4.59039948e+02]
 [-9.76378235e+02  4.83967682e+02]
 [-1.05496423e+03  4.67737427e+02]
 [ 1.15131538e+02  4.76561981e+02]
 [-1.70077490e+03  5.15262390e+02]
 [-6.49623169e+02  4.74471313e+02]
 [-7.01422546e+02  4.67081573e+02]
 [-8.58052490e+02  4.89061371e+02]
 [-6.33460876e+02  4.67010620e+02]
 [-1.15485242e+03  4.90101349e+02]
 [-8.84854187e+02  4.78838379e+02]
 [-6.26003967e+02  4.67520874e+02]
 [-7.36682983e+02  4.62586090e+02]
 [-6.67463318e+02  4.61415222e+02]
 [-6.62482117e+02  4.80868805e+02]
 [-1.04620959e+03  4.82356171e+02]
 [-1.33736414e+03  4.99751404e+02]
 [-5.60397156e+02  4.59105469e+02]
 [ 2.58785038e+01  4.86848877e+02]
 [-3.01261230e+02  4.90468933e+02]
 [-7.87247070e+02  4.64264679e+02]
