fitness: [[ 2.57265148e+01  4.64926666e+02]
 [-1.20834766e+03  4.97681488e+02]
 [-2.42564621e+02  4.54953613e+02]
 [-1.47667505e+03  4.97561859e+02]
 [-2.56013733e+02  4.52795776e+02]
 [-6.35345764e+02  4.62639740e+02]
 [-9.39292786e+02  4.71818085e+02]
 [ 3.50389442e+01  4.79880859e+02]
 [ 1.03405464e+02  5.06352264e+02]
 [-2.42699036e+02  4.63268280e+02]
 [-8.79616089e+02  4.71134979e+02]
 [-6.31686340e+02  4.65003754e+02]
 [-1.00315485e+03  4.75602051e+02]
 [-1.31350754e+02  4.59497192e+02]
 [-7.14752747e+02  4.62982391e+02]
 [-1.68454700e+03  5.07147552e+02]
 [-4.87522308e+02  4.66174927e+02]
 [-4.86374168e+01  4.54828461e+02]
 [-1.43530627e+03  5.08424744e+02]
 [-7.98894348e+02  4.59645691e+02]
 [-9.87585083e+02  4.61219116e+02]
 [-5.01265106e+02  4.57498413e+02]
 [ 2.73235107e+02  4.85222839e+02]
 [-5.56753723e+02  4.61451080e+02]
 [-5.78129578e+02  4.57582397e+02]
 [ 6.17548370e+01  4.76869171e+02]
 [-8.49202881e+02  4.63603882e+02]
 [-8.00054871e+02  4.65307526e+02]
 [-6.65055420e+02  4.61886780e+02]
 [ 3.65193977e+01  4.73525116e+02]
 [-1.37518140e+03  4.94099487e+02]
 [-1.24006519e+03  4.94204865e+02]
 [-9.03023865e+02  4.68365784e+02]
 [-1.13651709e+03  4.81535034e+02]
 [-6.68439514e+02  4.55752655e+02]
 [-6.84033264e+02  4.59169952e+02]
 [-1.50126294e+03  5.08203979e+02]
 [ 1.58327007e+00  4.74013184e+02]
 [-1.09855981e+03  4.93679138e+02]
 [-5.32735962e+02  4.55636322e+02]
 [-6.45248474e+02  4.60465454e+02]
 [-5.28741882e+02  4.61936523e+02]
 [-1.61798496e+01  5.01894653e+02]
 [-1.32315930e+03  4.96120361e+02]
 [ 1.41996145e+00  4.82131805e+02]
 [-7.47122375e+02  4.75766205e+02]
 [-5.27986259e+01  4.64261475e+02]
 [-7.55551910e+01  4.65084351e+02]
 [-1.75427966e+03  5.08339447e+02]
 [ 8.71789169e+01  5.01460754e+02]
 [-8.20996094e+02  4.82152496e+02]
 [-1.17357910e+03  5.02936005e+02]
 [-6.88324219e+02  4.93239563e+02]
 [-7.62085632e+02  4.62604248e+02]
 [-7.88144775e+02  4.60733612e+02]
 [-7.75304443e+02  4.61648895e+02]
 [-9.38964905e+02  4.93282257e+02]
 [-1.02583826e+03  4.80806396e+02]
 [-2.26954498e+01  4.63661438e+02]
 [-2.84508179e+02  4.92461151e+02]
 [-1.38383594e+03  4.96161011e+02]
 [-1.09701767e+02  4.58096558e+02]
 [-2.14663559e+02  4.85716827e+02]
 [-6.11767090e+02  4.68648499e+02]
 [-6.78845978e+01  4.98778473e+02]
 [-1.06291064e+03  4.85796936e+02]
 [-7.20679565e+02  4.57273560e+02]
 [-7.47827530e+01  5.03006683e+02]
 [-1.24799890e+03  4.92721680e+02]
 [-5.33069336e+02  4.62439178e+02]
 [-1.21505762e+03  4.92194092e+02]
 [-8.55762207e+02  4.67755890e+02]
 [-5.73990356e+02  4.60563141e+02]
 [-1.54505786e+03  5.03990631e+02]
 [-1.23851562e+03  4.93742828e+02]
 [-6.39954651e+02  4.65532166e+02]
 [-6.36950012e+02  4.60128510e+02]
 [-7.40651001e+02  4.66751892e+02]
 [-1.38094397e+03  5.00162598e+02]
 [-4.87146606e+02  4.64460632e+02]
 [-5.00993500e+02  4.71927704e+02]
 [-9.48855743e+01  4.81093262e+02]
 [-1.53125220e+03  4.97489319e+02]
 [-1.19083606e+03  4.87079010e+02]
 [-2.36663879e+02  4.96463135e+02]
 [ 1.78505936e+01  4.91875092e+02]
 [-6.15083191e+02  4.61685364e+02]
 [-3.51528137e+02  4.84723602e+02]
 [-4.53050140e+02  4.60103638e+02]
 [-4.12970314e+01  5.00960175e+02]
 [-7.43411255e+02  4.61825653e+02]
 [-1.39056494e+03  4.96312012e+02]
 [-1.24597217e+03  4.86438965e+02]
 [-1.22615723e+03  4.74882538e+02]
 [ 7.92843018e+01  4.84247101e+02]
 [-5.54479553e+02  4.67916931e+02]
 [-4.77766235e+02  4.60007446e+02]
 [-9.57673523e+02  4.69012634e+02]
 [-9.09719788e+02  4.59997101e+02]
 [-5.24146057e+02  4.55701508e+02]
 [-7.81960876e+02  4.72769073e+02]
 [-1.27127686e+03  4.89632111e+02]
 [-6.59350952e+02  4.63384186e+02]
 [-5.86586609e+02  4.61717072e+02]
 [-1.22452344e+03  4.86538940e+02]
 [ 1.25807724e+02  4.86109100e+02]
 [-6.51616699e+02  4.64891876e+02]
 [-1.03506860e+03  4.89856598e+02]
 [-1.32907581e+03  4.86417145e+02]
 [-1.29383960e+03  4.98027405e+02]
 [-6.49963806e+02  4.61214874e+02]
 [-1.94966431e+02  5.00810242e+02]
 [-8.44566803e+01  4.58120087e+02]
 [ 5.56182632e+01  4.83192413e+02]
 [-1.60027856e+03  5.05508484e+02]
 [-1.24869031e+03  4.88085205e+02]
 [-1.71029938e+02  4.90674713e+02]
 [-1.17641956e+03  4.89951294e+02]
 [-1.29308606e+03  4.90783539e+02]
 [-1.01287482e+03  4.77280945e+02]
 [-3.66995201e+01  4.86440063e+02]
 [-8.09331787e+02  4.73637787e+02]
 [ 3.06575413e+01  4.74715118e+02]
 [-1.57831470e+03  5.00923370e+02]
 [-7.10541016e+02  4.63524963e+02]
 [-5.82460510e+02  4.58483734e+02]
 [-1.33135950e+03  4.87964264e+02]
 [-1.47513489e+03  4.98822174e+02]
 [-8.68724487e+02  4.62465698e+02]
 [ 2.25004868e+02  4.66924988e+02]
 [-1.19263634e+02  4.93050781e+02]
 [-7.06705505e+02  4.61780518e+02]
 [ 1.40454391e+02  4.67643188e+02]
 [-4.51106964e+02  4.60237854e+02]
 [-2.30526184e+02  4.62163300e+02]
 [-1.28566150e+03  4.96457977e+02]
 [-1.29936987e+03  4.98334106e+02]
 [-8.09397034e+02  4.66199402e+02]
 [ 4.60152092e+01  4.83565430e+02]
 [-1.03366101e+03  4.89169739e+02]
 [-8.06665649e+02  4.66671844e+02]
 [ 1.30982723e+01  4.73623749e+02]
 [-1.22084167e+03  4.85696777e+02]
 [-1.08927917e+03  4.72485107e+02]
 [ 3.09470539e+01  5.00512604e+02]
 [-1.39205603e+03  5.00939453e+02]
 [-9.79790466e+02  4.98199768e+02]
 [-1.06320520e+03  4.82274139e+02]
 [-7.49746582e+02  4.64471039e+02]
 [-6.12627747e+02  4.62671661e+02]
 [-1.29991714e+02  4.91808777e+02]
 [-7.97379028e+02  4.58399628e+02]
 [-1.64523560e+03  5.05398102e+02]
 [-9.27311462e+02  4.81857147e+02]
 [-7.16734619e+02  4.58498871e+02]
 [-5.79026611e+02  4.60501373e+02]
 [-1.14270935e+03  4.69147430e+02]
 [-7.30308899e+02  4.70170929e+02]
 [-9.70566833e+02  4.63249725e+02]
 [-4.75393555e+02  4.60762177e+02]
 [-6.06137207e+02  4.60307037e+02]
 [-1.08147876e+03  4.84507904e+02]
 [-1.00483789e+03  4.76574158e+02]
 [-5.04777069e+02  4.57686920e+02]
 [-3.25432358e+01  4.72270447e+02]
 [-5.80662720e+02  5.08389404e+02]
 [ 7.05852814e+01  4.77328949e+02]
 [-3.18821075e+02  4.50967743e+02]
 [-7.26685791e+02  4.71913025e+02]
 [-4.52137604e+01  4.79628387e+02]
 [ 2.61723419e+02  4.93499786e+02]
 [-5.31909418e+00  4.90520966e+02]
 [-1.02045677e+02  4.85258301e+02]
 [-3.57848358e+02  5.01989838e+02]
 [-7.17769653e+02  4.94209137e+02]
 [-9.80699280e+02  4.77581696e+02]
 [-1.26742749e+03  4.95730194e+02]
 [-1.18490637e+03  4.91576996e+02]
 [-6.67880127e+02  4.70677277e+02]
 [-9.74939026e+02  4.88448120e+02]
 [-1.66442773e+03  5.09777435e+02]
 [-9.07875671e+01  4.73131927e+02]
 [ 1.07000732e+01  5.01159424e+02]
 [-6.58933777e+02  4.62408386e+02]
 [-8.02364807e+02  4.82207031e+02]
 [-1.78314905e+03  5.05711731e+02]
 [-3.24367126e+02  4.94932678e+02]
 [ 2.88730164e+01  5.05621552e+02]
 [-7.07381897e+02  4.64614166e+02]
 [-1.36477356e+03  4.98420227e+02]
 [-7.39597168e+01  4.97463440e+02]
 [-4.72795677e+01  4.80207794e+02]
 [-9.43343933e+02  4.65669495e+02]
 [-7.91239502e+02  4.71102234e+02]
 [ 2.06676880e+02  4.70883911e+02]
 [-4.91499023e+01  4.78217712e+02]
 [-1.31312048e+03  4.88205566e+02]
 [-9.59346558e+02  4.69182404e+02]
 [-1.45593823e+03  5.09458099e+02]
 [-1.09503430e+03  4.94203064e+02]
 [-5.51181450e+01  4.96013885e+02]
 [-3.43474197e+01  4.76951111e+02]
 [ 3.73213196e+01  4.99080109e+02]
 [ 1.27619858e+01  4.90824219e+02]
 [-1.33122749e+01  4.78381104e+02]
 [-1.48708081e+03  4.90069458e+02]
 [-1.40191577e+03  4.99160309e+02]
 [ 4.24770630e+02  5.03556274e+02]
 [ 1.03218384e+02  4.55993744e+02]
 [-5.98309570e+02  4.79522888e+02]
 [-4.65826782e+02  4.96696808e+02]
 [-1.48228149e+02  4.98704346e+02]
 [-4.92770050e+02  4.57316162e+02]
 [-6.56045288e+02  4.60544159e+02]
 [ 8.17008896e+01  4.62774170e+02]
 [-7.70288010e+01  4.85960297e+02]
 [ 1.44596390e+02  4.90489502e+02]
 [ 1.02245605e+02  4.79446899e+02]
 [ 4.71761566e+02  5.05916504e+02]
 [-4.81685829e+01  4.87821381e+02]
 [ 1.67209198e+02  4.85011688e+02]
 [-6.26919617e+02  4.97808899e+02]
 [-3.54170990e+02  4.83492737e+02]
 [-1.59314285e+02  4.86976044e+02]
 [-1.34594348e+03  5.04571808e+02]
 [-6.42001526e+02  4.58449219e+02]
 [-4.26181030e+02  4.92013000e+02]
 [-6.26960205e+02  4.61380920e+02]
 [ 9.60567379e+00  4.93927795e+02]
 [ 4.87524033e+01  4.82059296e+02]
 [ 6.25593424e+00  4.92624512e+02]
 [-8.86660614e+01  4.77119537e+02]
 [-4.05053345e+02  4.97956116e+02]
 [-1.31872424e+03  4.84091461e+02]
 [-6.63424683e+01  4.94198822e+02]
 [-1.90921616e+02  4.83454346e+02]
 [-4.82057831e+02  4.66190125e+02]
 [-1.01176538e+03  4.76954865e+02]
 [ 1.35785767e+02  4.81167114e+02]
 [-1.14727051e+03  4.87102936e+02]
 [-1.69992050e+02  4.58399048e+02]
 [-5.40885620e+02  4.59890228e+02]
 [ 1.73479355e+02  4.89253479e+02]
 [ 3.26955223e+01  4.90521088e+02]
 [-1.06466019e+02  4.79681061e+02]
 [ 6.73283157e+01  4.93216827e+02]
 [-1.26516650e+03  4.97682922e+02]
 [-1.27163184e+03  4.80042999e+02]
 [-1.02227930e+03  4.77684357e+02]
 [-9.01729309e+02  4.82085876e+02]
 [-9.42699219e+02  4.71413727e+02]
 [-1.25191284e+03  4.94096375e+02]
 [-6.55037170e+02  4.60149017e+02]
 [-1.92334808e+02  4.87975189e+02]
 [-1.28340466e+03  4.92683228e+02]
 [ 1.23816559e+02  4.86284119e+02]
 [-1.30553879e+02  4.90220245e+02]
 [-1.23297620e+03  4.97395752e+02]
 [-6.28092102e+02  4.61700653e+02]
 [ 3.07341137e+01  4.85406982e+02]
 [-9.85065918e+01  4.91150940e+02]
 [-1.16250476e+03  4.93340576e+02]
 [-1.16150230e+02  4.98301086e+02]
 [ 7.27285080e+01  4.92707428e+02]
 [-6.92054749e+02  4.60724213e+02]
 [-7.73143082e+01  5.04775085e+02]
 [-8.51210308e+00  4.92546783e+02]
 [-8.46884949e+02  4.87026184e+02]
 [-8.49597717e+02  4.64360413e+02]
 [ 4.60348129e+01  4.69785522e+02]
 [-9.67307129e+02  4.79640076e+02]
 [ 2.79607849e+01  4.57190826e+02]
 [-2.01830551e+02  4.91518036e+02]
 [-7.57833984e+02  4.65330139e+02]
 [ 3.18830948e+01  5.04483521e+02]
 [-1.20837781e+03  4.90570801e+02]
 [ 2.03370941e+02  4.75701202e+02]
 [ 1.08018425e+02  4.82772736e+02]
 [-7.59666626e+02  4.56760345e+02]
 [-1.18842200e+03  4.85500244e+02]
 [-4.27740707e+01  4.86917084e+02]
 [ 1.06265862e+02  4.68767731e+02]
 [ 3.26839142e+01  4.87128662e+02]
 [-7.22323853e+02  4.62494751e+02]
 [-7.30592041e+02  4.81041473e+02]
 [ 9.82149124e+00  5.06910828e+02]
 [-3.10943913e+00  4.86877563e+02]
 [ 2.50617935e+02  5.05871613e+02]
 [-1.01673111e+02  5.02076111e+02]
 [-2.61578236e+01  4.88207184e+02]
 [-1.09986938e+02  4.81109467e+02]
 [-3.48643036e+02  4.86355988e+02]
 [-1.09567847e+03  4.92042328e+02]
 [ 1.31533270e+01  4.92495697e+02]
 [-9.03686035e+02  4.71631836e+02]
 [ 1.17048035e+02  4.95342834e+02]
 [-1.59700928e+02  5.17431580e+02]
 [-1.45467920e+03  5.05866058e+02]
 [-4.25887985e+01  4.72262177e+02]
 [-8.40876526e+02  4.59130096e+02]
 [-1.15048210e+02  4.81074249e+02]
 [ 7.90378342e+01  4.83080505e+02]
 [-5.70965576e+01  4.86284485e+02]
 [ 9.25645752e+01  4.86793274e+02]
 [ 8.28849945e+01  4.83281219e+02]
 [-1.73709070e+03  5.06864014e+02]
 [-1.29788184e+03  4.94316254e+02]
 [ 1.34477692e+02  4.95754395e+02]
 [-3.93848663e+02  4.52581909e+02]
 [ 1.87045231e+01  4.92116577e+02]
