fitness: [[ 1.06632553e+02  4.80227570e+02]
 [-1.40319922e+03  4.97895996e+02]
 [-2.87149658e+02  4.54866455e+02]
 [-7.23225098e+02  4.58926697e+02]
 [-6.56651672e+02  4.62981689e+02]
 [-6.01951172e+02  4.62024353e+02]
 [-4.13492615e+02  4.63383606e+02]
 [-1.11775024e+03  4.85181580e+02]
 [-9.84204788e+01  4.54451813e+02]
 [-1.38166809e+03  5.08502838e+02]
 [ 9.28829498e+01  4.83084106e+02]
 [-1.01536481e+03  5.05480103e+02]
 [-5.44349548e+02  4.64934631e+02]
 [-3.48224518e+02  4.53675201e+02]
 [-8.15574402e+02  4.81016052e+02]
 [-3.47198105e+01  4.55790924e+02]
 [-9.62120972e+02  4.70721710e+02]
 [-9.25307495e+02  4.91975220e+02]
 [ 3.52152824e+01  4.87254272e+02]
 [-2.45734680e+02  4.55924774e+02]
 [-8.40452637e+02  4.62931885e+02]
 [-1.09453503e+03  4.82559387e+02]
 [-2.00925644e+02  4.87954681e+02]
 [-6.04189392e+02  4.59236206e+02]
 [-5.74968933e+02  4.63064789e+02]
 [ 1.13362526e+02  4.73727081e+02]
 [ 1.35314159e+01  4.84941101e+02]
 [-5.53684814e+02  4.61175018e+02]
 [ 7.02026138e+01  4.83082855e+02]
 [ 7.57625427e+01  4.56621246e+02]
 [-7.74184082e+02  4.60915558e+02]
 [-9.96765015e+02  4.75267029e+02]
 [-1.52426270e+02  4.49103851e+02]
 [-1.62096558e+02  4.56831055e+02]
 [-2.80194244e+02  4.57612976e+02]
 [-1.01878986e+03  4.83416748e+02]
 [-1.28085352e+03  5.00130951e+02]
 [-2.40266190e+02  4.56676208e+02]
 [-1.05128174e+03  4.81605988e+02]
 [-1.22368787e+03  4.96163757e+02]
 [-9.77548599e+01  4.77434021e+02]
 [-3.80040550e+01  4.82441132e+02]
 [-2.75994354e+02  4.61864868e+02]
 [-6.46019897e+02  4.61703949e+02]
 [-4.58442181e-01  4.86821045e+02]
 [-1.24424341e+03  4.95036255e+02]
 [-1.21352820e+03  4.83891937e+02]
 [-8.51898132e+02  4.71869629e+02]
 [ 1.22993607e+02  4.65443817e+02]
