fitness: [[ 9.92542458e+00  4.60372437e+02]
 [-8.32777710e+01  4.75434296e+02]
 [-7.57364014e+02  4.69949127e+02]
 [-1.47442932e+03  4.98275146e+02]
 [-1.45886633e+03  4.89952942e+02]
 [-7.99715454e+02  4.58357239e+02]
 [ 1.41040955e+02  4.85710846e+02]
 [ 8.04100037e+01  4.65470001e+02]
 [-1.39857422e+03  4.89269226e+02]
 [-1.28369214e+03  4.89107117e+02]
 [-1.06708728e+03  4.87848846e+02]
 [ 2.63582706e+01  4.80652954e+02]
 [-4.88627747e+02  4.56934265e+02]
 [-4.96515472e+02  4.94682037e+02]
 [ 2.14821793e+02  4.70427979e+02]
 [ 1.27330605e+02  4.99223206e+02]
 [-1.07600410e+02  4.72885590e+02]
 [-1.27210876e+03  4.96274261e+02]
 [-1.39009937e+03  5.03462738e+02]
 [-5.77455322e+02  4.58921204e+02]
 [ 1.88247330e+02  4.82471466e+02]
 [-1.02166626e+02  4.67218628e+02]
 [-5.97496948e+02  4.62153748e+02]
 [-2.06747864e+02  4.73980316e+02]
 [ 9.01441269e+01  4.52614838e+02]
 [-1.28275281e+03  4.86984497e+02]
 [-1.01119684e+03  4.96095184e+02]
 [-6.33490112e+02  4.58986511e+02]
 [-1.67728027e+03  5.00481689e+02]
 [-1.53640234e+03  4.89612701e+02]
 [-1.40309357e+02  4.88983978e+02]
 [-1.68347610e+02  4.77059631e+02]
 [-4.29805084e+02  4.55420502e+02]
 [-9.61435242e+02  4.88404510e+02]
 [-1.51276917e+03  5.01504333e+02]
 [ 6.74313660e+01  4.83370514e+02]
 [-8.77887451e+02  4.74495331e+02]
 [-1.43261536e+03  4.91443970e+02]
 [ 4.61406212e+01  4.52655121e+02]
 [-4.69305237e+02  4.65365143e+02]
 [-6.61530273e+02  4.59125397e+02]
 [-1.22116455e+03  5.05377045e+02]
 [ 1.37573538e+01  4.54880127e+02]
 [ 8.98723297e+01  4.78888794e+02]
 [-1.33981067e+03  4.85387787e+02]
 [ 1.37838150e+02  4.83735535e+02]
 [-3.87706940e+02  4.54576477e+02]
 [-1.19709587e+02  4.83538422e+02]
 [-6.18267456e+02  4.63295624e+02]
 [-1.10845935e+03  4.78533203e+02]
 [-5.33491516e+02  4.64117126e+02]
 [-1.49225708e+03  5.09048431e+02]
 [-1.42027344e+02  4.81421021e+02]
 [ 1.46411957e+02  5.11467560e+02]
 [-6.43690720e+01  4.62993317e+02]
 [-1.24894629e+03  5.05900238e+02]
 [-1.49556213e+03  4.98025299e+02]
 [-1.37282056e+03  5.01413055e+02]
 [-1.15859909e+02  4.56473022e+02]
 [-7.48524658e+02  4.58624298e+02]
 [-1.24400745e+03  4.97797607e+02]
 [-1.72409363e+03  4.95361511e+02]
 [-1.39578491e+02  4.85604492e+02]
 [-1.68332080e+03  5.12681824e+02]
 [ 1.29494934e+02  4.80470245e+02]
 [-9.13725708e+02  4.71879303e+02]
 [-8.79247131e+02  4.84206848e+02]
 [-1.42720312e+03  5.00447083e+02]
 [-7.44462402e+02  4.57312775e+02]
 [-1.80066513e+02  4.56733978e+02]
 [ 1.09124699e+01  4.81093750e+02]
 [-7.74360474e+02  4.62157013e+02]
 [-6.47311646e+02  4.56503937e+02]
 [-1.63837439e+03  4.96089081e+02]
 [-3.82278809e+02  4.91728882e+02]
 [-5.47807983e+02  4.58207367e+02]
 [-1.61298047e+03  5.06156952e+02]
 [ 1.63127487e+02  4.99331757e+02]
 [-3.46858749e+01  4.56411316e+02]
 [-5.97361328e+02  4.60746002e+02]
 [-1.42176880e+03  5.02504395e+02]
 [-1.01393250e+03  4.71272949e+02]
 [ 2.05390671e+02  4.56758759e+02]
 [-1.67784412e+03  5.09954285e+02]
 [-5.56156616e+02  4.60403717e+02]
 [-8.67090881e+02  4.78142670e+02]
 [-7.69404846e+02  4.61787933e+02]
 [-1.56013696e+03  5.01394135e+02]
 [-7.13375732e+02  4.70202728e+02]
 [-1.11849744e+03  4.78014038e+02]
 [-8.90384644e+02  4.62295685e+02]
 [-8.55509033e+02  4.65393585e+02]
 [-7.41202759e+02  4.60812164e+02]
 [-9.00389038e+02  4.66885529e+02]
 [-7.30523865e+02  4.60713501e+02]
 [ 1.57479889e+02  4.93421753e+02]
 [-1.91743813e+01  4.64488190e+02]
 [-1.40279736e+03  4.93972565e+02]
 [-3.64529968e+02  4.52803131e+02]
 [-9.49426636e+02  4.76094849e+02]
 [-4.55259338e+02  4.59770081e+02]
 [-7.17369507e+02  4.63224640e+02]
 [ 1.11526543e+02  4.62905823e+02]
 [-5.85442383e+02  4.54215118e+02]
 [-6.89673767e+02  4.90685638e+02]
 [-7.24018921e+02  4.63642090e+02]
 [-2.06859161e+02  4.87882507e+02]
 [-7.81042542e+02  4.79288361e+02]
 [-1.14526453e+03  4.79805237e+02]
 [-2.00275528e+02  4.56939636e+02]
 [ 1.37583954e+02  4.89285278e+02]
 [-1.14949255e+03  4.78994812e+02]
 [-1.51184143e+03  5.11475922e+02]
 [-8.20822144e+02  4.60935883e+02]
 [-3.40734024e+01  4.78843811e+02]
 [-2.23014545e+01  4.73529144e+02]
 [-1.47173511e+03  4.97641205e+02]
 [-1.11916846e+03  4.83709351e+02]
 [ 3.24638100e+01  4.63884399e+02]
 [ 5.22639122e+01  4.73984222e+02]
 [-8.69233322e+01  4.74304016e+02]
 [ 1.22740723e+02  4.62112946e+02]
 [-1.66896683e+02  4.94466400e+02]
 [-1.45355188e+03  4.99178894e+02]
 [ 3.90387993e+01  4.80177185e+02]
 [-1.78116040e+03  5.00309845e+02]
 [-1.19842725e+03  4.88252319e+02]
 [-6.96333557e+02  4.56608490e+02]
 [ 1.79403946e+02  4.90518494e+02]
 [-6.88559204e+02  4.63549286e+02]
 [-1.17942871e+03  4.91226593e+02]
 [ 4.07573204e+01  4.57101379e+02]
 [-5.95778137e+02  4.64317871e+02]
 [-3.28225250e+02  4.59676361e+02]
 [ 1.43181564e+02  5.09602448e+02]
 [-7.24390991e+02  4.55093201e+02]
 [-8.59758301e+02  4.57499573e+02]
 [ 5.69983101e+01  4.84527740e+02]
 [ 4.63872070e+01  4.98605865e+02]
 [-9.88476440e+02  4.84267059e+02]
 [-5.48637878e+02  4.60163239e+02]
 [-1.52262134e+03  5.03617828e+02]
 [ 5.20152969e+01  5.02703217e+02]
 [-1.38835583e+01  4.83331451e+02]
 [-7.75933777e+02  4.80842682e+02]
 [-8.69421631e+02  4.73311768e+02]
 [-6.07749695e+02  4.68196320e+02]
 [-5.49747192e+02  4.61186218e+02]
 [-1.40927881e+03  5.04576111e+02]
 [-1.49306592e+03  4.94542175e+02]
 [ 1.92828644e+02  4.83875824e+02]
 [-9.67274963e+02  4.71466034e+02]
 [-7.94513489e+02  4.71405518e+02]
 [-8.73020020e+02  4.70096405e+02]
 [-1.57329077e+03  4.94461212e+02]
 [-1.26580101e+02  4.71389679e+02]
 [-5.09488739e+02  4.58166443e+02]
 [-5.80834656e+02  4.98583588e+02]
 [ 5.61598625e+01  4.95219330e+02]
 [-8.18209961e+02  4.62260803e+02]
 [-2.08616531e+02  4.60132751e+02]
 [-1.02957373e+03  4.90457123e+02]
 [-7.41930969e+02  4.67722382e+02]
 [ 1.14510071e+02  5.01490570e+02]
 [-1.44844287e+03  4.97589294e+02]
 [-1.47610754e+03  5.05894226e+02]
 [-1.05500281e+03  4.92305328e+02]
 [-1.14203911e+01  4.54392517e+02]
 [ 1.04392685e+02  4.90994934e+02]
 [-8.92481613e+01  4.93622803e+02]
 [-1.06484290e+03  4.87006836e+02]
 [-9.48367493e+02  4.76223633e+02]
 [ 5.91767464e+01  4.89604126e+02]
 [-1.18531189e+03  4.92661224e+02]
 [-1.27696484e+03  4.94264954e+02]
 [-8.71995178e+02  4.63275604e+02]
 [-3.87874451e+02  4.59719910e+02]
 [-7.22164795e+02  4.57200470e+02]
 [-7.57652710e+02  4.62818237e+02]
 [-6.32478882e+02  4.56233612e+02]
 [-6.82218994e+02  4.61181030e+02]
 [-1.04303894e+03  4.85016022e+02]
 [ 5.91575098e+00  4.95109833e+02]
 [-2.30791794e+02  4.61927734e+02]
 [-4.24741554e+01  4.86205353e+02]
 [-8.61966431e+02  4.62559906e+02]
 [-7.70343750e+02  4.52960571e+02]
 [ 7.56923447e+01  4.77626160e+02]
 [-1.55440955e+03  4.95843567e+02]
 [-9.45936951e+02  4.71764496e+02]
 [-4.53669777e+01  4.87814362e+02]
 [ 2.11148102e+02  4.78828125e+02]
 [-4.03185333e+02  4.59279297e+02]
 [-1.31890015e+03  4.89425964e+02]
 [ 1.12901741e+02  4.95963074e+02]
 [-1.38425207e+01  4.91154724e+02]
 [-1.27429077e+03  4.96900299e+02]
 [-4.46815063e+02  4.95173279e+02]
 [ 1.02623009e+02  4.78910919e+02]
 [ 4.17494888e+01  4.73809387e+02]
 [-9.74042511e+01  4.79519226e+02]
 [-4.01883331e+02  4.66635254e+02]
 [ 2.96222473e+02  4.88739136e+02]
 [-4.90583153e+01  4.90771759e+02]
 [-3.46746025e+01  4.76297485e+02]
 [-1.08507812e+03  4.86649414e+02]
 [-1.01863184e+03  4.85926819e+02]
 [-1.08831836e+03  4.80685974e+02]
 [ 1.08614357e+02  4.79340820e+02]
 [-8.93743530e+02  4.67922516e+02]
 [-8.56848907e+01  4.83292786e+02]
 [ 2.00582794e+02  5.00375946e+02]
 [-3.27572937e+01  4.90886902e+02]
 [ 3.34725723e+01  4.96809021e+02]
 [-1.23826492e+02  4.78065277e+02]
 [-9.67136475e+02  4.89562897e+02]
 [-9.57005676e+02  4.73572876e+02]
 [-2.75746784e+01  4.81316040e+02]
 [ 4.04692993e+01  4.91430298e+02]
 [-1.53012537e+03  5.03597687e+02]
 [-1.19901062e+03  4.90285950e+02]
 [-1.18796423e+03  4.90154572e+02]
 [-1.46388977e+02  4.86379517e+02]
 [-1.59603148e+01  4.91782135e+02]
 [-7.04782043e+02  4.63130646e+02]
