fitness: [[ 2.11741852e+02  4.87751587e+02]
 [-6.36295471e+02  4.60877808e+02]
 [-5.83546692e+02  4.58228546e+02]
 [-2.12067535e+02  4.89560150e+02]
 [-1.04121094e+03  4.76781281e+02]
 [-9.53021927e+01  4.72049652e+02]
 [ 2.71903809e+02  4.95015350e+02]
 [-6.22822876e+02  4.64489136e+02]
 [ 1.60428104e+01  4.89028412e+02]
 [-7.32459717e+02  4.61106079e+02]
 [-6.40472412e+02  4.59566895e+02]
 [-1.44064941e+03  4.93103241e+02]
 [-7.30650146e+02  4.69193573e+02]
 [-7.23845581e+02  4.58173065e+02]
 [-1.09881396e+03  4.95362885e+02]
 [-9.10208282e+01  4.78242126e+02]
 [-8.14678223e+02  4.64313263e+02]
 [-1.03360718e+02  4.58266388e+02]
 [ 1.46536835e+02  4.78112976e+02]
 [-8.04334351e+02  4.60891937e+02]
 [-7.90825424e+01  4.69631256e+02]
 [-8.89458252e+02  4.73110382e+02]
 [-1.05238855e+03  4.67308990e+02]
 [ 2.70636635e+01  4.56717712e+02]
 [-1.40719714e+03  5.03463867e+02]
 [-9.32559570e+02  4.87444122e+02]
 [-2.17923279e+02  4.96273987e+02]
 [ 7.25865126e+00  4.50938477e+02]
 [-9.16710083e+02  4.75848938e+02]
 [-1.20439978e+03  4.89012543e+02]
 [-4.43228111e+01  4.66490326e+02]
 [-1.01858820e+03  4.82523438e+02]
 [-7.23760925e+02  4.60733337e+02]
 [-8.34909119e+02  4.74973297e+02]
 [-1.43004028e+03  4.93460693e+02]
 [-1.12546973e+03  4.84133698e+02]
 [-1.29386206e+03  4.98712982e+02]
 [ 3.77054062e+01  4.83699799e+02]
 [-6.18818909e+02  4.67027283e+02]
 [ 1.25889458e+02  4.67002869e+02]
 [-2.31622486e+01  4.52684265e+02]
 [-7.49728699e+02  4.64073151e+02]
 [-1.13595935e+03  4.81163269e+02]
 [-7.86595276e+02  4.60769043e+02]
 [-8.60494263e+02  4.94767517e+02]
 [-1.31510217e+03  4.96528809e+02]
 [-6.20067383e+02  4.59523254e+02]
 [ 6.01558762e+01  5.01420197e+02]
 [-5.03786835e+02  4.57762268e+02]
 [-1.61236572e+02  4.85411285e+02]
 [-1.15387703e+02  4.56817841e+02]
 [-1.50529724e+03  4.98461670e+02]
 [-4.45963226e+02  4.64072174e+02]
 [-4.50474663e+01  4.86633514e+02]
 [-1.30960953e+02  4.58220978e+02]
 [-1.04217664e+03  4.85151642e+02]
 [-1.37176102e+02  4.83007904e+02]
 [-7.53697327e+02  4.66706573e+02]
 [-7.32459106e+02  4.64669312e+02]
 [-9.33877136e+02  4.85907806e+02]
 [-3.96294739e+02  4.59601349e+02]
 [-1.02472070e+03  4.81392883e+02]
 [-5.23131226e+02  4.71929443e+02]
 [-4.87045212e+01  4.56033905e+02]
 [-1.08594727e+02  4.54541718e+02]
