fitness: [[ 4.84769325e+01  4.79751770e+02]
 [-3.13826202e+02  4.60346039e+02]
 [-9.58423080e+01  4.77599609e+02]
 [-5.43663696e+02  4.59197906e+02]
 [-1.37668372e+03  4.85226166e+02]
 [ 3.84018974e+01  4.78675171e+02]
 [-7.30935974e+01  4.93316498e+02]
 [-6.20253296e+02  4.61302856e+02]
 [-1.43809412e+03  4.89091187e+02]
 [-1.41282074e+02  4.50671783e+02]
 [-1.56220300e+03  5.10540741e+02]
 [-5.32646179e+01  4.59123016e+02]
 [-8.07136658e+02  4.69868164e+02]
 [-1.27232678e+03  4.91503143e+02]
 [-6.10179321e+02  4.65984375e+02]
 [ 1.65859116e+02  4.72622406e+02]
 [-6.63143555e+02  4.54789795e+02]
 [-5.65818054e+02  4.58355988e+02]
 [-6.88561096e+02  4.59825439e+02]
 [-5.26067017e+02  4.61468597e+02]
 [ 2.83312263e+01  4.82547791e+02]
 [-7.05322815e+02  4.54703949e+02]
 [-7.99919067e+02  4.63285889e+02]
 [ 2.68014526e+02  4.72661194e+02]
 [-1.67554321e+03  5.03626343e+02]
 [-1.33813232e+03  5.00615967e+02]
 [-1.56243054e+03  4.96480011e+02]
 [-1.03799316e+02  4.57238861e+02]
 [-4.57950714e+02  4.81636993e+02]
 [-5.91863892e+02  4.53055725e+02]
 [-8.29607544e+02  4.74232666e+02]
 [-4.11013550e+02  4.58853088e+02]
 [-7.77062134e+02  4.58985870e+02]
 [ 9.25609207e+01  4.58262848e+02]
 [-1.11238782e+03  4.75840240e+02]
 [-1.41820679e+03  5.02771637e+02]
 [ 4.91918421e+00  4.61028748e+02]
 [-5.78841614e+02  4.55101562e+02]
 [-6.81776886e+01  4.62750031e+02]
 [-9.83616211e+02  4.76112152e+02]
 [-1.42850781e+03  4.89952606e+02]
 [-6.08723511e+02  4.62946716e+02]
 [-6.16971069e+02  4.57171997e+02]
 [ 2.17662231e+02  4.93293030e+02]
 [-8.02946548e+01  4.79829285e+02]
 [ 1.29060078e+01  4.51849548e+02]
 [-1.08303210e+03  4.74663483e+02]
 [-1.44733643e+03  5.07889008e+02]
 [ 2.41703217e+02  4.87480774e+02]
 [-6.24556084e+01  4.75084503e+02]
 [-1.17980725e+03  4.71457153e+02]
 [-1.32993457e+03  5.00055023e+02]
 [-3.63109894e+02  4.58126221e+02]
 [-7.57755249e+02  4.57481689e+02]
 [-4.04554138e+02  4.58457947e+02]
 [-1.81907837e+02  4.77945862e+02]
 [-4.68023346e+02  4.76385773e+02]
 [-1.01184735e+03  4.73163879e+02]
 [ 7.30221786e+01  4.58580780e+02]
 [-1.04128467e+03  4.74588623e+02]
 [-7.83325424e+01  4.55846252e+02]
 [-1.10191956e+03  4.95065399e+02]
 [-1.36325916e+03  4.88070251e+02]
 [-1.32045667e+03  5.05866425e+02]
 [-4.94673431e+02  4.94392548e+02]
 [-2.10950256e+02  4.95060730e+02]
 [-7.64617798e+02  4.65823700e+02]
 [-5.39152222e+02  4.59524536e+02]
 [-1.21297412e+03  4.91040894e+02]
 [-3.22755241e+01  4.71961426e+02]
 [-1.30968640e+03  4.91004608e+02]
 [-2.12891293e+01  4.78326416e+02]
 [-7.22465393e+02  4.65792328e+02]
 [-4.05678833e+02  4.60842072e+02]
 [-4.93902161e+02  4.64383087e+02]
 [-6.87433350e+02  4.67179565e+02]
 [-5.95549561e+02  4.57359375e+02]
 [-6.91241455e+02  4.53948456e+02]
 [-3.63724182e+02  4.58676208e+02]
 [-8.35354996e+01  4.96257721e+02]
 [-6.10030151e+02  4.61195953e+02]
 [-7.00181213e+02  4.73462433e+02]
 [-1.31688873e+02  4.77932678e+02]
 [-5.61986923e+01  4.80441681e+02]
 [-1.05626305e+02  4.65842651e+02]
 [-1.32437744e+02  4.56781464e+02]
 [-1.20585010e+03  4.94904785e+02]
 [ 1.66175903e+02  4.65317657e+02]
 [-7.56957153e+02  4.67212646e+02]
 [-4.87546768e+01  4.84861969e+02]
 [-2.90905823e+02  4.70519531e+02]
 [-8.97773926e+02  4.71563568e+02]
