fitness: [[ 8.38174133e+01  4.87033783e+02]
 [-1.55874487e+03  5.08588135e+02]
 [-5.89958008e+02  4.65764984e+02]
 [-8.99483826e+02  4.90745270e+02]
 [ 2.10031464e+02  4.75302917e+02]
 [-2.16436787e+01  4.94827942e+02]
 [-1.47754797e+03  4.92459503e+02]
 [-7.01659180e+02  4.85864075e+02]
 [-1.35748706e+03  5.10932617e+02]
 [-1.46667017e+03  4.98588654e+02]
 [-4.82655067e+01  4.88332306e+02]
 [ 2.83231773e+01  4.96367645e+02]
 [-6.46500488e+02  4.64777679e+02]
 [-7.15154602e+02  4.75103577e+02]
 [ 1.34265533e+02  4.67271790e+02]
 [ 2.96766510e+02  4.80396484e+02]
 [-7.34429382e+02  4.70176483e+02]
 [-5.86784973e+02  4.69090485e+02]
 [-1.04382556e+03  4.83534485e+02]
 [ 8.47336121e+01  4.99054962e+02]
 [-1.13793237e+03  4.91906281e+02]
 [ 2.84898193e+02  4.82504547e+02]
 [-1.43240833e+03  4.95081177e+02]
 [ 8.87619095e+01  4.92105927e+02]
 [-1.43055530e+03  5.12073547e+02]
 [ 8.48039746e-01  4.99956116e+02]
 [ 2.41755238e+01  4.81697632e+02]
 [-1.23678394e+03  4.88646698e+02]
 [-1.09719299e+02  4.89003326e+02]
 [-1.21374133e+03  5.01620087e+02]
 [-8.97096436e+02  4.87269409e+02]
 [-3.34292206e+02  4.63993286e+02]
 [-7.68731384e+02  4.91067657e+02]
 [-1.37589085e+00  4.65443268e+02]
 [-2.43645645e+02  4.67365356e+02]
 [ 1.47779465e+02  4.91511780e+02]
 [ 5.58020554e+01  4.87491333e+02]
 [ 4.21128601e+02  4.84101868e+02]
 [-1.10452942e+03  4.95993042e+02]
 [ 6.46173935e+01  4.70591614e+02]
 [-7.43410767e+02  4.58454468e+02]
 [-1.15049841e+03  4.91732117e+02]
 [-1.17614966e+03  4.84766449e+02]
 [-8.24169556e+02  4.64467346e+02]
 [-6.18808105e+02  4.68827484e+02]
 [-1.42324854e+03  4.99018860e+02]
 [-1.78801392e+02  4.62081451e+02]
 [-1.10809192e+03  4.90171844e+02]
 [-7.64468613e+01  5.02617706e+02]
 [-9.67871765e+02  4.90085571e+02]
 [-5.39451599e+02  4.64619171e+02]
 [-1.35066602e+03  5.02024414e+02]
 [-1.19277942e+03  5.00545319e+02]
 [-1.20429211e+03  5.09483459e+02]
 [-6.73082092e+02  4.64916290e+02]
 [ 1.45599182e+02  5.06805695e+02]
 [-8.28084839e+02  4.68621704e+02]
 [-1.29586292e+03  4.93542480e+02]
 [ 1.22015678e+02  4.87064484e+02]
 [-7.65742310e+02  4.78153870e+02]
 [ 9.08881836e+01  4.97560852e+02]
 [-9.57651901e+01  4.95112823e+02]
 [-6.99212158e+02  4.74630280e+02]
 [-1.47000626e+02  4.64643280e+02]
