fitness: [[ 8.08541565e+01  4.87626099e+02]
 [-1.13104211e+03  4.84781006e+02]
 [-1.26627954e+03  4.97475616e+02]
 [-1.07501086e+03  4.78734955e+02]
 [-1.44743335e+03  5.00211487e+02]
 [-1.41500037e+03  5.03530457e+02]
 [ 5.77541122e+01  4.69972687e+02]
 [-5.18470337e+02  4.63052307e+02]
 [ 5.96119194e+01  4.73899872e+02]
 [ 5.95816898e+00  4.82432098e+02]
 [-5.80523865e+02  4.70734283e+02]
 [-5.23936890e+02  4.65846191e+02]
 [-8.16830139e+01  4.80620422e+02]
 [-1.23528540e+03  4.92762238e+02]
 [-1.24425586e+03  4.85782501e+02]
 [-6.38718994e+02  4.65100372e+02]
 [-2.41115509e+02  4.87612091e+02]
 [-1.07796997e+03  4.97170105e+02]
 [-3.45021820e+02  4.82478851e+02]
 [-1.90136566e+02  4.48505768e+02]
 [-9.12130432e+02  4.67215881e+02]
 [-1.02861841e+03  4.83944031e+02]
 [ 2.96331196e+01  4.67063904e+02]
 [-9.79995483e+02  4.65532745e+02]
 [-4.77566193e+02  4.69839722e+02]
 [-7.83678528e+02  4.61316467e+02]
 [-7.49598389e+02  4.83124786e+02]
 [ 2.51562843e+01  4.93056366e+02]
 [-7.46169739e+02  4.65727844e+02]
 [-6.97839111e+02  4.62290039e+02]
 [-7.76509033e+02  4.68973846e+02]
 [ 1.27187035e+02  4.64118713e+02]
 [-9.38116699e+02  4.70090088e+02]
 [-6.03798157e+02  4.62591248e+02]
 [-6.11796875e+02  4.67208099e+02]
 [-5.08776093e+02  4.62083374e+02]
 [-7.16173124e+00  4.89084045e+02]
 [-6.77035278e+02  4.57848755e+02]
 [-8.75594177e+02  4.71699829e+02]
 [ 1.05080200e+02  4.76175018e+02]
 [-1.28860092e+02  4.71144653e+02]
 [-3.50995972e+02  4.61533722e+02]
 [-6.88821777e+02  4.78586182e+02]
 [ 2.77629204e+01  4.49282867e+02]
 [-9.15459412e+02  4.86318176e+02]
 [-1.61982803e+02  4.76796326e+02]
 [-3.97478271e+02  4.64369934e+02]
 [ 9.42108383e+01  4.80312683e+02]
 [ 1.36482635e+02  4.83245636e+02]
 [-5.36310669e+02  4.68378601e+02]
 [-8.17216492e+02  4.59692078e+02]
 [-6.68977661e+02  4.70737000e+02]
 [ 4.57466522e+02  4.94218933e+02]
 [-5.98561646e+02  4.65380554e+02]
 [ 1.27653297e+02  4.55276611e+02]
 [-1.37732532e+03  4.98689087e+02]
 [-1.12522815e+03  4.94307739e+02]
 [ 4.28949432e+01  4.94565857e+02]
 [-9.61784607e+02  4.87528229e+02]
 [ 6.57804871e+01  4.57463898e+02]
 [-1.20009692e+03  4.87533630e+02]
 [-1.30155042e+03  5.01002716e+02]
 [-7.97478577e+02  4.73830688e+02]
 [-5.10064880e+02  4.80336914e+02]
 [-4.17864441e+02  4.60606323e+02]
 [-5.24625732e+02  4.68698547e+02]
 [-3.13422882e+02  4.55689972e+02]
 [-6.29329224e+01  4.94915619e+02]
 [-9.97743896e+02  4.85371368e+02]
 [-9.81629272e+02  4.87965576e+02]
 [ 1.02529747e+02  4.69248444e+02]
 [-4.71364471e+02  4.69832733e+02]
 [-3.61057831e+02  4.54092957e+02]
 [ 1.66302765e+02  4.85319519e+02]
 [-8.11765564e+02  4.78169159e+02]
 [-1.01188574e+03  4.81980469e+02]
 [-7.76305420e+02  4.67747314e+02]
 [ 1.67638077e+02  4.74638062e+02]
 [-7.63356445e+02  4.64561523e+02]
 [ 4.88413143e+00  4.75189026e+02]
 [-8.10813599e+02  4.61996765e+02]
 [-1.32935400e+03  5.03906006e+02]
 [ 7.69607010e+01  4.86700348e+02]
 [-1.30817957e+03  5.01858704e+02]
 [-8.48529480e+02  4.85178772e+02]
 [-6.76881287e+02  4.66261902e+02]
 [-1.17421387e+03  4.89373505e+02]
 [-1.31125330e+03  4.81651245e+02]
 [ 7.94062576e+01  4.76783752e+02]
