fitness: [[ 8.21954575e+01  4.86527466e+02]
 [ 1.74984722e+01  4.86920502e+02]
 [-8.08837891e+02  4.62943634e+02]
 [-5.82630432e+02  4.75461548e+02]
 [ 4.56354065e+01  4.66966217e+02]
 [-7.07796387e+02  4.66360504e+02]
 [-1.00680418e+01  4.87604248e+02]
 [-1.25674301e+02  4.68700012e+02]
 [-9.87684753e+02  4.85414337e+02]
 [-1.77138000e+03  5.05815155e+02]
 [ 8.69297638e+01  4.86609039e+02]
 [ 1.82412704e+02  4.84751587e+02]
 [-1.06203174e+03  4.91444336e+02]
 [-7.08843842e+01  5.00761719e+02]
 [-5.08860664e+01  4.89384216e+02]
 [-1.43539795e+03  5.05226318e+02]
 [-7.84086487e+02  4.72812042e+02]
 [-9.97566467e+02  4.86241730e+02]
 [-1.79227104e+01  4.80127411e+02]
 [ 3.83363190e+02  5.05160461e+02]
 [-9.44511902e+02  4.64046021e+02]
 [ 3.88163910e+01  4.77692474e+02]
 [-9.81677917e+02  4.98765808e+02]
 [ 9.09823990e+01  4.50280243e+02]
 [-1.53653076e+03  4.98494995e+02]
 [-1.34059790e+03  4.99335236e+02]
 [-1.50334854e+01  4.94003387e+02]
 [ 1.58298645e+02  4.90481659e+02]
 [-1.45298877e+03  4.84889832e+02]
 [-1.03058215e+03  4.91352264e+02]
 [-7.92277832e+02  4.65647491e+02]
 [-1.18980811e+03  4.79173706e+02]
 [-2.63691986e+02  4.93253998e+02]
 [-5.92073120e+02  4.62251953e+02]
 [-1.53543274e+03  4.93824646e+02]
 [-1.11066980e+03  4.87744781e+02]
 [-7.68956604e+02  4.72633331e+02]
 [ 1.81893204e+02  4.70121185e+02]
 [ 7.24538345e+01  4.68447540e+02]
 [-4.97145905e+02  4.69538239e+02]
 [-1.47230457e+03  4.98226807e+02]
 [-1.26777542e+02  4.89189758e+02]
 [-9.29132751e+02  4.81497772e+02]
 [-8.84631104e+02  4.80769592e+02]
 [-1.65414795e+02  4.84830688e+02]
 [-8.67806335e+02  5.03109344e+02]
 [ 2.61191826e+01  4.97925018e+02]
 [ 1.17427986e+02  4.87697601e+02]
 [-2.72582489e+02  4.53535034e+02]
 [-1.27541406e+03  4.85553955e+02]
 [ 1.11608505e+02  5.07734863e+02]
 [-1.48345874e+03  5.02454468e+02]
 [-7.62441788e+01  4.55684967e+02]
 [-2.58971405e+01  5.01584930e+02]
 [-7.26968689e+01  4.54749969e+02]
 [-5.83937256e+02  4.59651917e+02]
 [-1.00590411e+03  4.81994110e+02]
 [-2.03356133e+01  4.93361237e+02]
 [-3.22952240e+02  4.74468628e+02]
 [-5.21510132e+02  4.65377625e+02]
 [ 1.07096931e+02  4.74480682e+02]
 [-1.20264539e+03  4.96981110e+02]
 [-1.58670517e+02  4.55020325e+02]
 [-3.27904022e+02  4.68897217e+02]
 [-8.59557373e+02  4.81041321e+02]
 [-5.15635757e+01  4.96737579e+02]
 [-7.24385559e+02  4.59806763e+02]
 [-6.17787720e+02  5.04846619e+02]
 [-6.11560303e+02  4.61797699e+02]
 [-1.02762024e+03  4.64364471e+02]
 [-6.07622559e+02  4.58664978e+02]
 [-3.63289368e+02  4.68656189e+02]
 [ 5.58100548e+01  4.86634003e+02]
 [-1.06381982e+03  4.86626343e+02]
 [-1.21474634e+03  4.81542847e+02]
 [ 6.33047447e+01  4.71041626e+02]
 [-1.28495715e+03  4.88997253e+02]
 [ 1.61081543e+02  5.04455566e+02]
 [-9.82281616e+02  4.82610474e+02]
 [-1.65194824e+02  4.64839966e+02]
 [-1.69607582e+01  4.91049744e+02]
 [-1.18077710e+03  4.95728485e+02]
 [ 1.26303032e+02  4.72311005e+02]
 [-1.23229138e+03  5.01120850e+02]
 [-1.15738062e+03  4.99965271e+02]
 [ 8.82563400e+01  4.77568756e+02]
 [-1.39245996e+03  5.01993195e+02]
 [-1.26216040e+03  5.05886200e+02]
 [ 3.38583801e+02  4.88106354e+02]
 [-1.25507361e+03  4.95782104e+02]
 [ 2.98322010e+01  4.81083038e+02]
 [-1.95085892e+02  4.59418457e+02]
 [-5.65927551e+02  4.62238770e+02]
 [-1.22673230e+03  4.99880371e+02]
 [-2.20467728e+02  4.94478149e+02]
 [-3.39022675e+02  4.90248535e+02]
 [-1.13211523e+03  4.84901367e+02]
 [-5.12705017e+02  4.65015991e+02]
 [-8.02709717e+02  4.75994934e+02]
 [-4.15548706e+01  4.78416595e+02]
 [-3.02946350e+02  4.53710785e+02]
 [-1.44944287e+03  4.89029358e+02]
 [-7.62088318e+01  4.70029785e+02]
 [-6.81854858e+02  4.61206909e+02]
 [-9.79804810e+02  4.77751648e+02]
 [-6.93413635e+02  4.81668793e+02]
 [-9.06878235e+02  4.80153992e+02]
 [-1.27645544e+03  4.88785858e+02]
 [-1.22450049e+03  4.80311127e+02]
 [-7.20170532e+02  4.71554840e+02]
 [ 5.68812027e+01  4.99805206e+02]
 [-1.12990088e+03  4.85532990e+02]
 [-7.04281433e+02  4.60605042e+02]
 [-8.48423462e+02  4.68348022e+02]
 [-2.28023041e+02  4.60661285e+02]
 [-5.12099724e+01  4.74974243e+02]
 [-4.60273468e+02  4.53531158e+02]
 [-6.71398438e+02  4.70205414e+02]
 [-8.68828613e+02  4.62997375e+02]
 [-1.16080640e+03  4.88529480e+02]
 [-5.55574219e+02  4.64580872e+02]
 [-1.02200494e+03  4.97556519e+02]
 [-9.22813187e+01  4.92778015e+02]
 [-3.06432819e+01  4.84775757e+02]
 [-3.02156860e+02  4.57686737e+02]
 [-2.89181662e+00  4.52324341e+02]
 [-1.21373877e+03  5.00377014e+02]
 [ 1.94537720e+02  5.02862885e+02]
 [ 6.90591583e+01  5.03756165e+02]
