fitness: [[ 2.60049713e+02  4.87175385e+02]
 [-3.31653839e+02  4.52418335e+02]
 [ 2.21154709e+02  4.81247375e+02]
 [-2.38006302e+02  4.54822266e+02]
 [-1.35094983e+03  4.85449982e+02]
 [-1.99187790e+02  4.69919250e+02]
 [-5.53563171e+02  4.67679199e+02]
 [ 2.65570953e+02  4.95132751e+02]
 [-7.95841431e+02  4.55836914e+02]
 [ 1.03640251e+02  5.00072998e+02]
 [-7.56689636e+02  4.64216339e+02]
 [ 5.50658684e+01  4.55909454e+02]
 [-5.29825256e+02  4.58313843e+02]
 [-6.64648010e+02  4.55577423e+02]
 [-1.08807483e+03  4.80986511e+02]
 [-1.47515906e+03  4.96853455e+02]
 [ 1.43239578e+02  4.64169495e+02]
 [-1.66181177e+03  4.97920593e+02]
 [-8.93787842e+02  4.70034058e+02]
 [-1.55908191e+03  4.94032654e+02]
 [-8.33540710e+02  4.63574036e+02]
 [ 1.73555191e+02  4.88914215e+02]
 [ 2.67482052e+01  4.83123901e+02]
 [-6.41465088e+02  4.63595642e+02]
 [-1.42110596e+03  4.94841156e+02]
 [-3.89496216e+02  4.64136383e+02]
 [-5.85175415e+02  4.65628937e+02]
 [ 8.40375366e+01  4.87127777e+02]
 [-4.17316589e+02  4.80358948e+02]
 [-9.71770996e+02  4.75005676e+02]
 [-7.87048584e+02  4.68231506e+02]
 [-4.80600464e+02  4.55849274e+02]
 [-1.52119824e+03  5.02400208e+02]
 [-9.98132874e+02  4.72540344e+02]
 [-1.09234253e+03  4.94289886e+02]
 [-6.88687317e+02  4.56275604e+02]
 [-5.04083130e+02  4.61607849e+02]
 [-5.57441345e+02  4.61672699e+02]
 [-1.62517563e+02  4.87512360e+02]
 [ 8.07591553e+01  4.84997986e+02]
 [ 4.50504761e+01  4.52904755e+02]
 [-1.22536694e+03  5.03871155e+02]
 [-1.52568481e+02  4.90849884e+02]
 [-6.62583740e+02  4.55936768e+02]
 [-5.81175049e+02  4.61664062e+02]
 [-1.06574249e+02  4.69762939e+02]
 [-8.86350220e+02  4.71438110e+02]
 [-8.69026184e+02  4.72702606e+02]
 [-1.26751013e+03  4.87298645e+02]
 [-9.43021973e+02  4.74356537e+02]
 [-3.02134190e+01  4.75011902e+02]
 [-5.03121338e+02  4.60514801e+02]
 [-1.14002283e+03  4.86386688e+02]
 [-4.91418732e+02  4.93481049e+02]
 [-6.81269592e+02  4.58530304e+02]
 [ 1.89948288e+02  4.81095032e+02]
 [ 6.70606461e+01  4.73945892e+02]
 [-1.05306531e+03  4.85865631e+02]
 [-7.95188721e+02  4.66670471e+02]
 [-5.59420715e+02  4.54116730e+02]
 [ 1.42561541e+01  5.02611359e+02]
 [-6.74643921e+02  4.56468109e+02]
 [-8.42726257e+02  4.71293335e+02]
 [-1.70303845e+03  5.12165344e+02]
 [-8.88817932e+02  4.62090485e+02]
 [-4.56955780e+02  4.56077148e+02]
 [-6.71703918e+02  4.56909058e+02]
 [-7.56220093e+02  4.60351166e+02]
 [-8.98499390e+02  4.71239685e+02]
 [-6.10422241e+02  4.55870239e+02]
 [-7.73565979e+01  4.77139099e+02]
 [-8.61810547e+02  4.69888184e+02]
 [-1.22864600e+03  4.86828705e+02]
 [-1.40341809e+03  5.04400940e+02]
 [ 1.10282005e+02  5.01984955e+02]
 [-6.99637878e+02  4.65379974e+02]
 [-1.59536484e+02  4.51027588e+02]
 [-7.92315369e+02  4.74652344e+02]
 [-8.18980957e+02  4.71347931e+02]
 [ 1.12610039e+02  4.82111023e+02]
 [-2.37737045e+01  4.97995392e+02]
 [-1.35093616e+03  4.97482574e+02]
 [-9.91715454e+02  4.88141235e+02]
 [-1.28213916e+03  4.98804047e+02]
 [-7.90816467e+02  4.60080322e+02]
 [-1.61093262e+02  4.56526459e+02]
 [-5.07977051e+02  4.60847076e+02]
