fitness: [[ 6.21010132e+01  4.86431915e+02]
 [ 1.02242264e+02  4.71820923e+02]
 [ 1.88430054e+02  4.78844879e+02]
 [-1.25713148e+01  4.69855103e+02]
 [ 1.30376740e+02  4.79382904e+02]
 [ 3.59786301e+01  4.88368835e+02]
 [ 6.15561638e+01  4.86754120e+02]
 [-3.50496246e+02  5.02945190e+02]
 [-1.84053284e+02  4.98286865e+02]
 [-1.20363342e+02  4.74108124e+02]
 [ 5.20336151e+00  4.83938812e+02]
 [ 7.42071915e+01  4.83110382e+02]
 [-1.19832779e+02  4.86469330e+02]
 [ 7.74316559e+01  4.75264832e+02]
 [-1.70546768e+02  4.83006866e+02]
 [-3.98519707e+01  4.81027374e+02]
 [ 7.06240158e+01  4.68644897e+02]
 [-1.59218842e+02  4.83961517e+02]
 [-7.90989914e+01  4.96525482e+02]
 [ 1.02647491e+02  4.84075378e+02]
 [-2.98312622e+02  4.83186768e+02]
 [ 9.56670074e+01  4.86170959e+02]
 [-1.13879860e+02  4.80276459e+02]
 [ 2.71205120e+01  4.79103699e+02]
 [-2.67343353e+02  4.91803375e+02]
 [-1.03808411e+02  4.73187225e+02]
 [-3.57408417e+02  4.77466980e+02]
 [-6.21559029e+01  4.88315002e+02]
 [ 1.03485214e+02  4.82926392e+02]
 [ 3.05600922e+02  4.79716339e+02]
 [-4.73878021e+01  4.74736176e+02]
 [ 4.24694901e+01  4.75047028e+02]
 [ 7.40042877e+01  5.04556458e+02]
 [-9.42403183e+01  4.84789551e+02]
 [-2.40896713e+02  4.83695465e+02]
 [-4.98489914e+01  4.70091248e+02]
 [-2.75978031e+01  4.91941772e+02]
 [-9.40189362e+01  4.79121552e+02]
 [ 1.26180702e+02  4.89474060e+02]
 [-1.60378628e+01  4.73533142e+02]
 [-1.13950531e+02  4.71546021e+02]
 [-6.57272434e+00  4.81995026e+02]
 [ 2.33304996e+01  4.75371765e+02]
 [ 1.33905045e+02  4.83513855e+02]
 [-3.72653885e+01  4.75854218e+02]
 [-4.82235413e+01  4.76502258e+02]
 [-1.82883347e+02  4.92395630e+02]
 [ 1.08511742e+02  4.69611633e+02]
 [-1.56978241e+02  4.79946686e+02]
 [ 2.46377457e+02  4.97367188e+02]
 [ 3.69128494e+01  4.86863342e+02]
 [-1.84013962e+02  4.96396027e+02]
 [ 4.94293915e+02  4.80349182e+02]
 [-5.56889725e+01  4.78363464e+02]
 [ 5.82886353e+01  4.83346649e+02]
 [-3.73866730e+01  4.80844818e+02]
 [ 1.50020874e+02  4.79899200e+02]
 [ 8.73390274e+01  4.76405762e+02]
 [-4.56494232e+02  4.83028839e+02]
 [ 9.25367508e+01  5.04666595e+02]
 [-1.04544096e+01  4.93001709e+02]
 [-1.94744064e+02  4.72526917e+02]
 [ 2.15871216e+02  4.76364990e+02]
 [ 1.51563324e+02  4.88764557e+02]
 [-3.17548187e+02  4.82564911e+02]
 [-3.04993530e+02  4.80347137e+02]
 [-9.09324074e+00  4.87226776e+02]
 [-1.65809235e+02  4.76865936e+02]
 [ 1.06282547e+02  4.75767456e+02]
 [ 2.97987309e+01  4.78194458e+02]
 [-1.59849869e+02  4.98069183e+02]
 [ 2.71456738e+01  4.78927551e+02]
 [-2.32384827e+02  4.79191254e+02]
 [ 2.27776215e+02  4.95467316e+02]
 [ 2.61042175e+01  4.83838623e+02]
 [ 3.48015961e+02  5.01340759e+02]
 [-1.34308151e+02  4.84634552e+02]
 [ 7.64472733e+01  4.90375122e+02]
