fitness: [[ 6.58283081e+01  4.89589203e+02]
 [-6.69308105e+02  4.60461884e+02]
 [-1.24849158e+03  4.95010010e+02]
 [ 8.40983276e+01  4.73178375e+02]
 [-8.35024475e+02  4.66415375e+02]
 [-7.92448364e+02  4.82235504e+02]
 [-1.21694275e+03  5.03166138e+02]
 [-6.83213379e+02  4.66593872e+02]
 [-3.10481384e+02  4.83756317e+02]
 [ 9.62203369e+01  4.75405426e+02]
 [-1.98626526e+02  4.89916840e+02]
 [-1.57214954e+03  5.04299255e+02]
 [-1.94892441e+02  4.78857361e+02]
 [-5.01256531e+02  4.55438324e+02]
 [-5.17716980e+02  4.60308746e+02]
 [-1.28607629e+03  4.99452850e+02]
 [ 6.86867523e+01  4.78999481e+02]
 [-6.88790436e+01  4.88864227e+02]
 [-1.28833496e+03  4.92055023e+02]
 [-3.34094930e+00  4.78564575e+02]
 [-9.95755310e+02  4.87996094e+02]
 [-1.41462476e+03  4.94679504e+02]
 [-8.52759399e+02  4.60969757e+02]
 [ 7.30780640e+01  4.81749756e+02]
 [ 9.74140930e+01  4.56389496e+02]
 [-2.52762756e+02  4.54649506e+02]
 [-1.53437695e+03  4.97882874e+02]
 [-3.49207458e+02  4.53606262e+02]
 [-5.07946587e+01  4.94575439e+02]
 [ 8.70590515e+01  4.57150238e+02]
 [-2.99515324e+01  4.87352051e+02]
 [-4.22439545e+02  4.70169678e+02]
 [-9.34635559e+02  4.68195679e+02]
 [-1.18685303e+01  4.87819336e+02]
 [-1.07506104e+03  4.94358429e+02]
 [ 6.55272751e+01  4.56484070e+02]
 [-1.07957251e+03  4.89554840e+02]
 [-1.52655994e+03  5.08008636e+02]
 [-8.81502838e+01  4.61771149e+02]
 [-8.00020752e+02  4.72779724e+02]
 [-2.70728394e+02  4.53428894e+02]
 [-9.24342285e+02  4.80658691e+02]
 [-4.50979309e+01  4.50586517e+02]
 [-1.45011951e+03  5.12654602e+02]
 [-2.04774628e+02  4.86852905e+02]
 [-4.82972778e+02  4.59368134e+02]
 [ 2.84859802e+02  4.82576965e+02]
