fitness: [[ 9.12059708e+01  4.92164032e+02]
 [-1.36630676e+03  4.99351105e+02]
 [ 8.19849873e+00  4.69985413e+02]
 [-6.44070374e+02  4.64326630e+02]
 [-1.28362659e+03  5.01458282e+02]
 [-6.28691345e+02  4.55858795e+02]
 [-1.25831482e+03  4.87908325e+02]
 [-5.76392578e+02  4.59673767e+02]
 [-1.39589124e+03  4.96745819e+02]
 [-5.74831116e+02  4.56058990e+02]
 [-6.44195068e+02  4.64011932e+02]
 [-5.93872253e+02  4.59279785e+02]
 [-3.10433292e+01  4.81389587e+02]
 [ 6.01056457e-01  4.58718750e+02]
 [-2.77954350e+01  4.53432312e+02]
 [-1.33212585e+03  4.94972198e+02]
 [-8.85438049e+02  4.63793427e+02]
 [-9.45308289e+02  4.87590210e+02]
 [-9.33710632e+02  4.79154968e+02]
 [ 9.88591919e+01  4.75540466e+02]
 [-1.27280823e+03  4.80455109e+02]
 [-3.54150429e+01  4.57124023e+02]
 [-5.07445923e+02  4.60324615e+02]
 [ 5.32689743e+01  4.95531799e+02]
 [-3.59501068e+02  4.57404175e+02]
 [-9.26997742e+02  4.87523773e+02]
 [ 1.98207874e+01  4.77879608e+02]
 [ 6.80316257e+00  4.86213013e+02]
 [-3.94416077e+02  4.78398071e+02]
 [ 4.06919937e+01  4.84974396e+02]
 [-5.43052979e+01  4.71252167e+02]
 [-5.54379883e+02  4.60759888e+02]
 [-6.05568237e+02  4.58338684e+02]
 [ 1.16677353e+02  4.83546539e+02]
 [-2.89612885e+02  4.92561188e+02]
 [-1.62414331e+03  4.91880280e+02]
 [-7.60706177e+02  4.60797729e+02]
 [-2.46898758e+02  4.79077026e+02]
 [-5.75367737e+02  4.55769409e+02]
 [-6.21727234e+02  4.57821289e+02]
 [-6.97308884e+01  4.60908783e+02]
 [-1.04984216e+03  4.90179443e+02]
 [-7.35910110e+01  4.76992065e+02]
 [-4.97342255e+02  4.65230469e+02]
 [-8.77716003e+02  4.65133698e+02]
 [ 2.28812542e+01  4.56060547e+02]
 [ 2.18943954e+02  4.82406616e+02]
 [-3.93515778e+02  4.52250183e+02]
 [-1.45479080e+02  4.99364227e+02]
 [-9.67782410e+02  4.82743591e+02]
 [-3.23816406e+02  4.94884552e+02]
 [-5.49105988e+01  4.80152130e+02]
 [-1.63541367e+02  4.50201508e+02]
 [ 8.32958374e+01  4.65321381e+02]
 [-6.53721985e+02  4.68448181e+02]
 [-4.86280548e+02  4.57163849e+02]
 [ 9.75615082e+01  5.02419373e+02]
 [-8.17271545e+02  4.69008667e+02]
 [ 2.97799072e+01  4.76181641e+02]
 [-7.36153259e+02  4.58472687e+02]
 [ 8.88542938e+01  4.93790222e+02]
 [-8.00463196e+02  4.57876862e+02]
 [-1.13940137e+03  4.87142822e+02]
 [-6.63224792e+02  4.68637054e+02]
 [-9.86222351e+02  4.82783020e+02]
 [-1.01166077e+03  4.87527405e+02]
 [-6.06895020e+02  4.78977478e+02]
 [-8.76471619e+02  4.59421753e+02]
 [-4.38847923e+01  4.76877808e+02]
