fitness: [[ 2.20103897e+02  4.79156036e+02]
 [-6.62902298e+01  5.00964417e+02]
 [-1.38451318e+03  5.12448853e+02]
 [-1.19658899e+03  4.87167572e+02]
 [ 1.13607742e+02  4.65225922e+02]
 [-4.41038971e+02  4.59776276e+02]
 [-8.99278564e+02  4.58351257e+02]
 [-5.98119278e+01  4.69891754e+02]
 [-1.78735214e+02  4.65659271e+02]
 [-9.60829285e+02  4.81957153e+02]
 [-4.78445679e+02  4.58256378e+02]
 [ 1.12628494e+02  4.92816223e+02]
 [-5.82437683e+02  4.64044159e+02]
 [-9.38659546e+02  4.80365692e+02]
 [-1.60469009e+02  4.85246582e+02]
 [-6.02619934e+02  4.64823181e+02]
 [-2.08224960e+02  4.54848694e+02]
 [-9.20442871e+02  4.60629822e+02]
 [-9.13941162e+02  4.67385529e+02]
 [-1.23819043e+03  4.86509644e+02]
 [-5.43739746e+02  4.58781281e+02]
 [ 9.34406662e+01  4.73807709e+02]
 [-1.07997754e+03  4.83203278e+02]
 [-8.93945251e+02  4.60729462e+02]
 [-4.28419769e+02  4.68855896e+02]
 [-1.06797546e+03  4.85406891e+02]
 [-7.97954407e+01  4.72034149e+02]
 [ 1.00143112e+02  4.94095276e+02]
 [-1.37164380e+03  4.99938141e+02]
 [-1.22415662e+03  4.88784668e+02]
 [-4.40828522e+02  4.66638611e+02]
 [-4.04151855e+02  4.58826050e+02]
 [-9.67571289e+02  4.63715576e+02]
 [-1.54127731e+02  4.51856354e+02]
 [-1.35083838e+03  4.95578613e+02]
 [-1.23586169e+03  4.96083191e+02]
 [-1.33703894e+03  4.89338867e+02]
 [ 1.28397034e+02  4.86094910e+02]
 [-1.02191956e+03  4.95893829e+02]
 [ 5.98267593e+01  4.81279816e+02]
 [ 7.62700272e+01  4.94955658e+02]
 [ 5.54626417e+00  4.87784729e+02]
 [-6.51193054e+02  4.63045532e+02]
 [-7.97675781e+02  4.96251343e+02]
 [-7.35705872e+02  4.59505554e+02]
 [-5.27664001e+02  4.64214539e+02]
 [ 7.22875595e+01  4.81005829e+02]
 [ 2.32454178e+02  5.00803040e+02]
 [-1.31100854e+03  4.96003937e+02]
 [-2.67319550e+02  4.73219177e+02]
 [-5.59425781e+02  4.62566498e+02]
 [ 2.74932159e+02  4.94090851e+02]
 [-1.24907019e+03  4.87195129e+02]
 [-4.01837433e+02  4.62418610e+02]
 [ 1.13971016e+02  4.84044037e+02]
 [ 1.47470245e+02  4.68593384e+02]
 [ 1.97720200e+02  4.80101837e+02]
 [-9.57714783e+02  4.80772705e+02]
 [-9.06017090e+02  4.66332703e+02]
 [ 3.60764885e+01  4.56480194e+02]
 [ 1.61148529e+02  4.70250702e+02]
 [-1.53133447e+03  5.07591736e+02]
 [-6.72895020e+02  4.60449402e+02]
 [-1.68180191e+02  4.52402405e+02]
 [-8.18900879e+02  4.70839355e+02]
 [ 1.40663086e+02  4.91937622e+02]
 [-2.44119141e+02  4.99428650e+02]
 [ 1.45965042e+02  4.85778717e+02]
 [-4.34288696e+02  4.67589355e+02]
 [ 1.23012291e+02  4.72962158e+02]
 [-2.98860596e+02  4.97321045e+02]
 [ 3.60069656e+01  4.80929474e+02]
 [-3.32702484e+01  4.61062012e+02]
 [-9.26903015e+02  4.86320129e+02]
 [-4.90840912e+02  4.60340424e+02]
 [ 8.51737747e+01  4.61881836e+02]
 [ 5.57626581e+00  4.85824066e+02]
 [-5.17096786e+01  4.82027435e+02]
 [-1.05179932e+02  4.74510803e+02]
 [-1.37005151e+03  4.97235077e+02]
 [-9.72433228e+02  4.82963837e+02]
 [-4.73196045e+02  4.57833588e+02]
 [ 1.66486969e+02  4.86369232e+02]
 [-7.03945435e+02  4.56949646e+02]
 [-1.17027600e+03  4.88978760e+02]
 [-7.13583374e+02  4.58448822e+02]
 [-5.79309814e+02  4.57460327e+02]
 [-6.35348083e+02  4.65107483e+02]
 [-9.07588135e+02  4.78453308e+02]
 [-9.01077271e+02  4.60454285e+02]
 [-6.27650513e+02  4.67971313e+02]
 [-1.33289734e+03  4.98598450e+02]
 [-6.50959717e+02  4.59639923e+02]
 [-6.75828979e+02  4.59922058e+02]
 [ 1.03672203e+02  4.92005493e+02]
 [-6.35789612e+02  4.62287231e+02]
 [-5.55716370e+02  4.59386017e+02]
 [-6.99291016e+02  4.64320587e+02]
 [ 3.63386139e+02  4.69119537e+02]
 [ 6.55977478e+01  4.57881439e+02]
 [-1.19962547e+02  4.88451355e+02]
 [-7.35672791e+02  4.82667419e+02]
 [-1.43889099e+03  4.95957977e+02]
 [ 8.37231827e+01  4.67423309e+02]
 [-1.60255029e+03  5.01349030e+02]
 [ 1.73390945e+02  4.81149231e+02]
 [-1.28688354e+03  4.94678345e+02]
 [-1.48865808e+03  5.01169647e+02]
 [-3.87273788e-01  4.84005890e+02]
 [-8.71873474e+02  4.59340820e+02]
 [-2.72711945e+02  4.96674652e+02]
 [-9.15512695e+02  4.83302917e+02]
 [-6.81209412e+02  4.63962463e+02]
 [ 1.11047478e+02  4.84334167e+02]
 [-1.11394116e+03  5.00408295e+02]
 [-1.00067914e+03  4.81482025e+02]
 [-1.07226402e+02  4.52789978e+02]
 [-1.42612158e+03  5.14352051e+02]
 [-1.15948645e+03  4.87264404e+02]
 [-8.47054932e+02  4.77146545e+02]
 [-1.05169299e+03  4.79632202e+02]
 [-3.11672791e+02  4.58439148e+02]
 [-6.75126831e+02  4.66328979e+02]
