fitness: [[ 2.39701004e+02  5.07754150e+02]
 [-6.92284607e+02  4.59434174e+02]
 [-8.23065002e+02  4.61216370e+02]
 [ 4.92117119e+01  4.72183258e+02]
 [-6.76172119e+02  4.55224121e+02]
 [ 1.89719620e+02  4.92842194e+02]
 [ 2.07670013e+02  4.82416656e+02]
 [ 5.00617638e+01  4.62574615e+02]
 [ 1.16928955e+02  4.71026276e+02]
 [-4.95578796e+02  4.59922211e+02]
 [-1.05633655e+03  4.70529388e+02]
 [-8.93001465e+02  4.79070221e+02]
 [ 3.96014690e+00  4.86126923e+02]
 [-9.21696045e+02  4.88402924e+02]
 [ 4.00203371e+00  4.89173553e+02]
 [-1.62867165e+01  4.78981201e+02]
 [ 1.84254196e+02  4.77748108e+02]
 [-1.90997101e+02  4.63888824e+02]
 [-5.54988037e+02  4.59795166e+02]
 [-4.97439148e+02  4.54821136e+02]
 [ 5.72676506e+01  5.01771362e+02]
 [ 2.40366125e+00  4.65051422e+02]
 [-1.28266281e+02  4.52780090e+02]
 [ 2.74766731e+01  4.91247620e+02]
 [-8.32316223e+02  4.57208588e+02]
 [-6.89789673e+02  4.79272705e+02]
 [-7.47321838e+02  4.61804993e+02]
 [-4.00486023e+02  4.63880524e+02]
 [-1.66882117e+03  5.07730042e+02]
 [-1.31070166e+03  5.05487030e+02]
 [-7.88357727e+02  4.55185822e+02]
 [-1.63257605e+03  5.13824219e+02]
 [-5.34660034e+01  4.95039093e+02]
 [-6.23104675e+02  4.58262085e+02]
 [ 8.56133118e+01  4.57454437e+02]
 [ 8.75806046e+01  4.92565033e+02]
 [-1.17460071e+03  4.96099243e+02]
 [-3.57753662e+02  4.59556763e+02]
 [-3.60898781e+01  4.53926300e+02]
 [-5.51039185e+02  4.60810669e+02]
 [ 1.60372681e+02  4.75626740e+02]
 [-3.44056793e+02  4.58085785e+02]
 [-1.27148010e+03  4.94318695e+02]
 [ 2.73519993e+01  4.56872040e+02]
 [-6.50593079e+02  4.59319885e+02]
 [-1.43271460e+03  5.07183075e+02]
 [-1.25464282e+03  4.91023987e+02]
 [ 1.39505478e+02  4.96806915e+02]
 [ 8.35162048e+01  4.92191742e+02]
 [ 2.78638580e+02  5.07376007e+02]
 [-9.14023315e+02  4.85053070e+02]
 [-1.36828516e+03  4.89544586e+02]
 [-9.22601562e+02  4.84714264e+02]
 [-1.64759033e+03  4.99758057e+02]
 [-7.23788757e+02  4.61343658e+02]
 [ 1.31707382e+02  4.56381378e+02]
 [-1.77699249e+02  4.84117432e+02]
 [-7.34140869e+02  4.58345917e+02]
 [-1.44647837e+01  4.95894684e+02]
 [ 2.25195633e+02  4.88251465e+02]
 [-7.74975037e+02  4.67910187e+02]
 [-8.40308655e+02  4.65237610e+02]
 [-8.02001221e+02  4.59611084e+02]
 [-1.18601855e+03  4.87572784e+02]
 [-9.95984680e+02  4.92790283e+02]
 [-8.60944366e+01  5.03192474e+02]
 [-6.22619476e+01  4.92642242e+02]
 [-6.08041321e+02  4.61294952e+02]
 [-1.38758252e+03  5.02968201e+02]
 [ 1.21438927e+02  4.86383392e+02]
 [ 4.23935928e+01  4.87822418e+02]
 [-1.07937305e+03  4.80210876e+02]
 [-8.64629517e+02  4.70327698e+02]
 [-1.09628967e+03  4.78423126e+02]
