fitness: [[ 1.79734955e+02  4.98231842e+02]
 [-9.45179749e+02  4.98679657e+02]
 [-9.52025146e+02  4.82952087e+02]
 [-3.08183655e+02  4.63261749e+02]
 [-5.92510315e+02  4.69545105e+02]
 [-5.37763123e+02  4.78660339e+02]
 [-2.70954803e+02  4.91280060e+02]
 [-5.45822639e+01  4.81195221e+02]
 [-1.14380310e+02  4.63121979e+02]
 [-1.73651855e+02  4.85014771e+02]
 [-1.09608777e+03  4.86475220e+02]
 [-3.99750458e+02  4.67438141e+02]
 [-7.17773987e+02  4.87902802e+02]
 [-9.21302719e+01  4.92874023e+02]
 [-1.10574860e+02  4.59572418e+02]
 [-5.53544800e+02  4.73869171e+02]
 [-3.85022156e+02  4.58513824e+02]
 [-3.57875031e+02  4.62021515e+02]
 [-1.37454407e+02  4.78808929e+02]
 [-6.59877396e+01  4.87588226e+02]
 [-4.89093231e+02  4.72326447e+02]
 [-9.47885376e+02  4.76209656e+02]
 [-4.34106293e+02  4.58239166e+02]
 [-6.85443176e+02  4.78515228e+02]
 [-6.70646301e+02  4.73936951e+02]
 [-1.54250443e+02  4.81748993e+02]
 [-5.90730469e+02  4.74702881e+02]
 [-5.72257446e+02  4.71901733e+02]
 [-8.50766235e+02  4.91747314e+02]
 [ 1.39944077e+02  4.64984680e+02]
 [-1.07442114e+03  4.90505737e+02]
 [ 2.01211960e+02  4.75770782e+02]
 [-2.07855492e+01  4.79365509e+02]
 [-5.29570740e+02  4.73286407e+02]
 [-2.50029007e+02  4.63847565e+02]
 [-6.64523560e+02  4.68423981e+02]
 [-9.68718140e+02  4.94143890e+02]
 [-8.91893005e+00  4.71113037e+02]
 [-1.00595831e+03  4.98146088e+02]
 [-2.14753708e+02  4.61043671e+02]
 [-5.23378540e+02  4.67630310e+02]
 [-2.19420776e+02  4.59463257e+02]
 [-3.76808510e+01  4.77333893e+02]
 [-7.63435181e+02  4.94985535e+02]
 [-4.74817238e+01  4.66302246e+02]
 [-7.30148560e+02  4.83303009e+02]
 [ 2.34276943e+01  5.02619812e+02]
 [-7.12600098e+02  4.80878448e+02]
 [-5.71490723e+02  4.69064026e+02]
 [-4.23972107e+02  4.83794006e+02]
 [-1.06680762e+03  4.92913239e+02]
 [ 8.20700378e+01  4.84633270e+02]
 [-3.44606232e+02  4.59075989e+02]
 [-8.02638550e+02  4.78349121e+02]
 [-5.41208496e+02  4.75833313e+02]
 [-9.65626221e+02  5.13964844e+02]
 [-5.42241272e+02  4.72288910e+02]
 [ 1.80612049e+01  4.74364594e+02]
 [-8.03681091e+02  4.73615448e+02]
 [-7.56934052e+01  4.80044952e+02]
 [-6.51389099e+02  4.99238525e+02]
 [-9.87358704e+02  4.95993378e+02]
 [-6.48363708e+02  4.73556946e+02]
 [-3.27441559e+02  4.95429199e+02]
 [-6.84113464e+02  4.64970734e+02]
 [ 7.45714493e+01  4.88620178e+02]
 [-9.61906128e+01  5.20932190e+02]
 [-6.99713623e+02  4.67340057e+02]
 [ 7.72920303e+01  4.81335663e+02]
 [-2.05716171e+02  4.78487915e+02]
 [-7.53757141e+02  4.85291962e+02]
 [-8.08229736e+02  4.83693573e+02]
 [ 6.13378429e+00  4.79382507e+02]
 [-2.89869904e+02  4.61848328e+02]
 [ 1.26056122e+02  4.92028320e+02]
 [ 5.32464417e+02  4.85641418e+02]
 [-7.30487915e+02  4.75401947e+02]
 [ 3.23863335e+01  4.70136688e+02]
 [-3.90713272e+01  4.85044495e+02]
 [-8.10116211e+02  4.75820709e+02]
 [-9.72046021e+02  5.07627228e+02]
 [-3.10524963e+02  4.62726044e+02]
 [-5.55370972e+02  4.68329132e+02]
 [-6.11522339e+02  4.72168030e+02]
 [-1.30479480e+03  5.11965820e+02]
 [-1.10419946e+03  4.92385864e+02]
 [-1.01623375e+02  5.14716125e+02]
 [ 2.42481365e+01  4.90848541e+02]
 [-6.88239441e+02  4.72860413e+02]
 [-8.68395874e+02  4.89424408e+02]
 [-8.74686218e+02  4.80760559e+02]
 [-6.12201782e+02  4.74448334e+02]
 [-1.14219763e+03  5.05898651e+02]
 [-5.70077896e+01  4.60954803e+02]
 [ 8.58297157e+00  4.94917847e+02]
 [-8.68776733e+02  4.76636108e+02]
 [-2.47177231e+02  4.58878906e+02]
 [-5.76308250e+01  4.75146484e+02]
 [ 9.14715042e+01  4.63440643e+02]
 [-5.26759338e+02  4.67982208e+02]
 [-1.42610278e+03  5.06212372e+02]
 [-7.23092712e+02  4.78500092e+02]
 [-9.22480652e+02  4.86544220e+02]
 [-2.72849701e+02  4.77680573e+02]
 [-4.50030701e+02  4.72180878e+02]
 [-1.15056921e+03  5.12687134e+02]
 [ 1.52999557e+02  4.79826630e+02]
 [ 5.01527252e+01  4.80372803e+02]
 [ 4.74203110e+01  4.85601044e+02]
 [-8.60721680e+02  4.79565491e+02]
 [-1.03886299e+02  4.64013306e+02]
 [-1.08476746e+03  5.06531494e+02]
 [-1.65911713e+02  4.83751099e+02]
 [-4.59710541e+01  4.94155121e+02]
 [-1.45150948e+01  4.90374146e+02]
 [-5.75434952e+01  4.89918976e+02]
 [-6.80161987e+02  4.72488281e+02]
 [-4.93673889e+02  4.72137299e+02]
 [ 5.81935844e+01  4.98469604e+02]
 [-2.57502075e+02  4.62391907e+02]
 [-5.12799988e+02  4.75791779e+02]
 [-5.48470642e+02  4.75240173e+02]
 [-1.16076807e+03  4.95617126e+02]
 [-7.46746521e+02  4.82010132e+02]
 [-5.47342163e+02  4.97746643e+02]
 [ 2.94152313e+02  4.73363434e+02]
 [-5.61948547e+02  4.68024658e+02]
 [-8.11560791e+02  4.66734161e+02]
 [-1.13217017e+03  4.88311310e+02]
 [-9.02426392e+02  4.78555511e+02]
 [ 3.46037064e+01  4.66938690e+02]
 [-2.51411591e+02  4.61030518e+02]
 [-6.54766846e+02  4.66745697e+02]
 [-4.04753075e+01  4.76699921e+02]
 [-1.45816132e+02  5.06247711e+02]
 [-1.23942680e+02  4.93154388e+02]
 [-8.34464111e+02  5.10828033e+02]
 [-1.30127060e+02  4.98654236e+02]
 [-1.11895386e+03  4.91248932e+02]
 [-4.87748260e+01  4.72937134e+02]
 [-6.04792725e+02  4.79390472e+02]
 [-6.56057190e+02  4.71724396e+02]
 [-1.72965927e+02  4.61414124e+02]
 [-9.46634216e+02  4.92949188e+02]
 [-7.16243530e+02  4.82564850e+02]
 [ 1.06413902e+02  4.87841156e+02]
 [-8.59919678e+02  4.97536682e+02]
 [-3.85734863e+02  4.91121735e+02]
 [-1.92305801e+02  4.76833221e+02]
 [-1.96364651e+01  4.76698853e+02]
 [-1.12012891e+03  4.88562378e+02]
 [-1.08250977e+03  4.93357880e+02]
 [ 1.90410023e+01  4.72471680e+02]
 [ 1.75329723e+01  4.86031921e+02]
 [-5.84250641e+01  4.91153870e+02]
 [-1.37261023e+03  5.10311554e+02]
 [-8.53157227e+02  4.96022919e+02]
 [-1.08203955e+03  5.09493225e+02]
 [-5.31319458e+02  4.70528137e+02]
 [-6.30169128e+02  4.71802765e+02]
 [-1.32382874e+02  4.97602173e+02]
 [-4.54956757e+02  4.82796295e+02]
 [ 1.48376175e+02  4.70928589e+02]
 [ 6.28151665e+01  4.67524445e+02]
 [-8.66351986e+00  4.99567780e+02]
 [-5.62629517e+02  4.80305328e+02]
 [-8.85330444e+02  4.70139832e+02]
 [-4.07058014e+02  4.72227814e+02]
 [ 1.01998642e+02  4.89386047e+02]
 [-1.82125565e+02  4.62388275e+02]
 [-2.76851410e+02  4.60680634e+02]
 [-6.67022583e+02  4.69897797e+02]
 [-9.45174133e+02  4.95172333e+02]
 [-1.11710535e+03  5.09601532e+02]
 [ 3.80584984e+01  5.03494232e+02]
 [-4.93329346e+02  4.72187408e+02]
 [-4.39295837e+02  4.69780365e+02]
 [-2.89439907e+01  4.75477417e+02]
 [ 9.44775009e+01  4.72310669e+02]
 [-6.44880310e+02  4.68928192e+02]
 [-7.08214844e+02  4.70085419e+02]
 [-2.83206573e+02  4.63530426e+02]
 [ 2.34075756e+01  4.89828552e+02]
 [-6.25583008e+02  4.78775024e+02]
 [-4.98855408e+02  4.71721527e+02]
 [ 1.20296944e+02  4.72544434e+02]
 [-2.06038773e+02  4.65149048e+02]
 [-7.86387024e+02  4.78177399e+02]
 [-9.46585205e+02  4.88637848e+02]
 [-5.82941284e+02  4.65183960e+02]
 [-9.01018921e+02  4.76886383e+02]
 [-4.38175125e+01  4.91888641e+02]
 [-9.57100647e+02  4.89137054e+02]
 [-7.62506042e+02  4.84606140e+02]
 [-1.65239220e+01  4.88346680e+02]
 [ 1.65135513e+02  4.87421936e+02]
 [-1.01252960e+03  5.17933167e+02]
 [-1.11961877e+03  5.22138733e+02]
 [-7.49689331e+02  4.75178925e+02]
 [-3.58922577e+01  4.88097626e+02]
 [-6.52065125e+02  4.81459045e+02]
 [-1.57572205e+02  4.77068115e+02]
 [-4.11632729e+00  4.76067627e+02]
 [-1.82290451e+02  4.94675018e+02]
 [-2.47967243e+01  4.87758484e+02]
 [-7.33601868e+02  4.77629700e+02]
 [-9.80022144e+00  4.94974945e+02]
 [-2.82832165e+01  4.87248047e+02]
 [ 1.31922104e+02  4.94823273e+02]
 [-3.03687897e+02  4.92166779e+02]
 [-8.73220673e+01  4.87872894e+02]
 [-7.46895081e+02  5.04431061e+02]
 [ 2.88291840e+02  4.88119965e+02]
 [ 1.14225578e+01  4.61177979e+02]
 [-1.22412476e+02  4.87605255e+02]
 [ 9.33584747e+01  5.05685394e+02]
 [-3.50724106e+01  4.85337219e+02]
 [-2.37436020e+02  4.87037628e+02]
 [-1.27776604e+02  5.07791718e+02]
 [-7.66629791e+01  5.02780334e+02]
 [-9.07388992e+01  4.93815918e+02]
 [-1.22930017e+03  5.07592957e+02]
 [-7.87848694e+02  4.71430054e+02]
 [-8.09391327e+01  4.82114990e+02]
 [-8.81172913e+02  4.82982574e+02]
 [-1.66575394e+01  4.73968781e+02]
 [ 1.51959000e+02  4.80944061e+02]
 [-7.12193726e+02  4.96113678e+02]
 [ 6.54174881e+01  4.76343628e+02]
 [-4.50767899e+01  4.93950348e+02]
 [-6.33213989e+02  4.76268433e+02]
 [-7.33041626e+02  4.71342865e+02]
 [-5.25489624e+02  4.93655762e+02]
 [ 8.72789154e+01  4.88466766e+02]
 [ 1.91598099e+02  4.93524384e+02]
 [ 2.85882812e+02  4.89089050e+02]
 [-1.20118567e+03  5.02175201e+02]
 [ 3.58392944e+01  4.99729736e+02]
 [ 1.42852005e+02  4.90606506e+02]
 [-8.11344604e+02  4.67045959e+02]
 [-7.17845093e+02  4.71079193e+02]
 [-4.61802444e+01  4.80433472e+02]
 [ 3.68241882e+01  4.99017426e+02]
 [-3.42564240e+02  4.88322021e+02]
 [-6.88114319e+02  4.83433319e+02]
 [-4.83793030e+02  4.84600891e+02]
 [-4.49495392e+01  4.78094910e+02]
 [-2.27242508e+01  4.87686066e+02]
 [-7.53903381e+02  4.77712067e+02]
 [-6.48046021e+02  4.66459900e+02]
 [-2.85927246e+02  4.67233429e+02]
 [ 6.98103104e+01  4.78606476e+02]
 [-4.99631882e+01  4.95809143e+02]
 [-6.01545898e+02  4.91606110e+02]
 [-2.65717106e+01  4.87099121e+02]
 [-5.61975891e+02  4.76538513e+02]
 [-6.10399666e+01  4.84703705e+02]
 [-6.91931641e+02  4.80721527e+02]
 [-9.85283630e+02  4.99539795e+02]
 [-1.23857532e+03  5.25780701e+02]
 [-8.79391327e+01  4.92127411e+02]
 [-2.03970490e+01  4.85003967e+02]
 [-1.07924633e+01  4.75925934e+02]
 [-5.98071289e+02  4.88983673e+02]
 [-7.54881592e+02  4.77629761e+02]
 [ 4.41717262e+01  4.93355835e+02]
 [ 1.31950241e+02  4.89867798e+02]
 [ 1.81966419e+01  4.89370972e+02]
 [ 2.43794174e+02  5.16252991e+02]
 [-3.16854553e+01  4.60004089e+02]
 [-7.03113281e+02  4.91384155e+02]
 [-1.19990601e+02  4.96532593e+02]
 [-2.05750748e+02  4.86674713e+02]
 [ 1.88164276e+02  4.74239014e+02]
 [-2.14934906e+02  4.98685364e+02]
 [ 1.15038307e+02  4.76224792e+02]
 [-6.12905212e+02  4.87190125e+02]
 [-1.39233228e+03  5.16464905e+02]
 [-4.94987369e-02  4.83690796e+02]
 [-8.42238037e+02  4.83880341e+02]
