fitness: [[ 1.55435776e+02  4.94003784e+02]
 [-1.23320570e+01  4.94768524e+02]
 [-1.16141626e+03  4.89668945e+02]
 [ 3.10737381e+01  4.58047577e+02]
 [-1.36048499e+03  4.86039062e+02]
 [-1.10902271e+03  4.78162048e+02]
 [-1.05403088e+03  4.70911835e+02]
 [-7.32951508e+01  4.94636627e+02]
 [-6.19854858e+02  4.64413788e+02]
 [-8.46245346e+01  4.76979584e+02]
 [-1.60850232e+03  4.99975006e+02]
 [ 2.49573837e+02  4.72401215e+02]
 [-5.55594055e+02  4.54342133e+02]
 [-7.30134705e+02  4.73679993e+02]
 [-1.25309241e+03  4.94170013e+02]
 [-7.95864487e+01  4.58178650e+02]
 [ 1.20562744e+02  4.99791931e+02]
 [-8.70150818e+02  4.66897888e+02]
 [ 1.39415863e+02  4.91330322e+02]
 [-1.67641010e+01  4.71171051e+02]
 [ 6.19626312e+01  4.93328644e+02]
 [-1.25175537e+03  4.91685364e+02]
 [-1.16084155e+03  4.85768738e+02]
 [ 2.30991745e+02  4.70701874e+02]
 [-8.42951843e+02  4.64486237e+02]
 [-1.38851538e+03  4.91512543e+02]
 [-1.38545312e+03  4.97140839e+02]
 [-1.08717505e+03  4.86680328e+02]
 [-8.08548889e+02  4.72586365e+02]
 [-3.35652069e+02  4.58589294e+02]
 [-1.02122449e+03  4.87298859e+02]
 [-1.78674908e+01  4.81077393e+02]
 [-1.16407333e+02  4.55480988e+02]
 [-4.67821198e+02  4.92235321e+02]
 [ 5.81713676e+01  4.97561188e+02]
 [-4.54966784e+00  4.83983032e+02]
 [ 1.53945023e+02  4.74356201e+02]
 [-8.62718506e+02  4.70664795e+02]
 [ 1.69183865e+01  4.84130249e+02]
 [ 8.45366516e+01  4.81432678e+02]
 [-9.42190918e+02  4.66959137e+02]
 [-1.10960559e+03  4.87996887e+02]
 [-7.58181274e+02  4.54552917e+02]
 [-6.79182556e+02  4.58281403e+02]
 [-1.49316223e+03  5.02914948e+02]
 [-6.69643555e+02  4.59906738e+02]
 [-8.97732971e+02  4.79195953e+02]
 [-1.35035889e+03  4.91199219e+02]
 [-6.16368164e+02  4.77076538e+02]
 [ 4.35480614e+01  5.02527740e+02]
 [-3.58060760e+02  4.52991913e+02]
 [ 1.88336315e+01  4.83893677e+02]
 [-9.75317993e+02  4.82890350e+02]
 [-9.99547546e+02  4.86394806e+02]
 [-5.08181763e+01  4.55831024e+02]
 [-9.52184570e+02  4.79637268e+02]
 [ 1.09308136e+00  4.77870422e+02]
 [-5.15846191e+02  4.55781250e+02]
 [-1.41331860e+03  4.90075500e+02]
 [ 7.45945663e+01  5.05673035e+02]
 [-1.48418433e+03  4.93817627e+02]
 [-8.91762756e+02  4.68370636e+02]
 [-1.50013702e+02  4.80039978e+02]
 [-1.01656299e+03  4.64941162e+02]
 [-1.36060461e+03  4.86918030e+02]
 [-1.49696680e+03  4.97965485e+02]
 [-6.54112366e+02  4.60257538e+02]
 [-7.98245422e+02  4.92765442e+02]
 [-3.79126526e+02  4.57612122e+02]
 [ 4.54454994e+01  4.76701538e+02]
 [-9.12771362e+02  4.87724304e+02]
 [-5.06580841e+02  4.60238586e+02]
 [-1.06886299e+02  4.82639679e+02]
 [-7.50878906e+02  4.63432617e+02]
 [-8.05402283e+02  4.66021484e+02]
 [ 1.08654236e+02  4.88289368e+02]
 [-6.06183655e+02  4.55093933e+02]
 [-1.83077621e+02  4.82324615e+02]
 [-6.31065186e+02  4.56774902e+02]
 [-6.00573669e+02  4.56870026e+02]
 [-6.63641479e+02  4.62989441e+02]
 [-1.25345337e+03  4.87222931e+02]
 [-5.55878235e+02  4.56512634e+02]
 [-1.77306061e+01  4.81155731e+02]
 [-1.05576645e+02  4.85205719e+02]
 [-1.05699060e+03  4.73565613e+02]
 [-1.13017932e+03  4.62009064e+02]
 [-7.73996033e+02  4.78775665e+02]
 [ 1.00384972e+02  4.70740936e+02]
 [-7.00614136e+02  4.56401306e+02]
 [-2.95490208e+01  4.51254700e+02]
 [-6.70867729e+00  4.64255859e+02]
 [-2.43080490e+02  4.53075012e+02]
 [-4.46410492e+02  4.53294800e+02]
 [-1.13307300e+03  4.91605804e+02]
 [-4.49276686e+00  4.87134613e+02]
 [-5.56231262e+02  4.60224762e+02]
 [-8.90289429e+02  4.58662872e+02]
 [-1.03977319e+03  4.76191528e+02]
 [-1.40083447e+03  4.98478149e+02]
 [-1.13210303e+03  4.74701111e+02]
 [-6.21678162e+02  4.60298859e+02]
 [ 5.20838318e+01  4.58066833e+02]
 [-9.98406006e+02  4.79020264e+02]
 [-1.01385498e+03  4.92915833e+02]
 [-6.93786743e+02  4.63347076e+02]
 [ 4.78453445e+01  4.70247620e+02]
 [-1.07828772e+03  4.69481384e+02]
 [-4.18896942e+02  4.52681396e+02]
 [-7.35653259e+02  4.59704712e+02]
 [-1.74361557e+02  4.63202423e+02]
 [-6.43896729e+02  4.63075592e+02]
 [-8.12689758e+02  4.60806366e+02]
 [-6.67051819e+02  4.88204620e+02]
 [ 3.52788727e+02  4.86268951e+02]
 [-1.42230554e+03  4.88214630e+02]
 [ 5.61206818e+01  4.86690430e+02]
 [ 8.57397385e+01  4.57525818e+02]
 [-1.63785144e+03  5.10365173e+02]
 [ 7.64722824e+00  4.83071075e+02]
 [ 1.63133163e+01  4.80443359e+02]
 [ 1.66981964e+02  4.95594971e+02]
 [-1.26296448e+03  4.86125000e+02]
 [-1.26084511e+02  4.80495605e+02]
 [ 5.92217529e+02  4.96977173e+02]
 [ 5.24981995e+01  4.97001526e+02]
 [-1.47546753e+03  4.95605255e+02]
 [ 9.37461472e+01  4.93615631e+02]
 [-8.29229858e+02  4.65071533e+02]
 [-6.11998108e+02  4.57513763e+02]
 [ 1.86769943e+02  4.97489227e+02]
 [-6.07240295e+02  4.56209991e+02]
 [-1.07708728e+03  4.84982910e+02]
 [-2.43274429e+02  4.48135925e+02]
 [ 3.22925339e+01  4.89758362e+02]
 [-5.49058914e+01  4.81553131e+02]
 [-9.30155182e+01  4.52078766e+02]
 [-1.36740616e+02  4.53310760e+02]
 [ 1.75569992e+02  4.84242584e+02]
 [-1.28908179e+03  5.01086578e+02]
 [-5.52536964e+00  4.93268646e+02]
 [-5.73899048e+02  4.63244110e+02]
 [-8.98472290e+02  4.68347748e+02]
 [-9.84678772e+02  4.86183716e+02]
 [-4.06929550e+01  4.71896362e+02]
 [-1.44237793e+03  4.97114105e+02]
 [-6.35585266e+02  4.56767731e+02]
 [-3.12288971e+02  4.95271240e+02]
 [-5.92733032e+02  4.57273743e+02]
 [-1.07295288e+02  4.84417786e+02]
 [-7.11128235e+02  4.55980255e+02]
 [-1.05482922e+03  4.86457550e+02]
 [-1.49032129e+03  4.97931519e+02]
 [-1.28823804e+03  4.95066254e+02]
 [-9.36338379e+02  4.85862244e+02]
 [-5.51170349e+02  4.62246246e+02]
 [-3.37997398e+01  4.88437897e+02]
 [-1.39567585e+01  4.88713470e+02]
 [ 1.05497414e+02  4.84561859e+02]
 [ 9.12112999e+00  4.55368896e+02]
 [-1.00639868e+03  4.69014343e+02]
 [-8.32728394e+02  4.63549225e+02]
 [-9.66656860e+02  4.70185150e+02]
 [-1.23916785e+03  4.81974854e+02]
 [-7.05789368e+02  4.59141602e+02]
 [-7.69886169e+02  4.65843750e+02]
 [-1.60174805e+03  5.11346313e+02]
 [-1.36172290e+03  4.92961090e+02]
 [-5.79356262e+02  4.60577148e+02]
 [-6.63631653e+02  4.59333282e+02]
 [-2.02716827e+00  5.00883453e+02]
 [-4.20305061e+01  4.83677734e+02]
 [-5.19588257e+02  4.61913239e+02]
 [-9.73344604e+02  4.60765503e+02]
 [-7.84298248e+01  4.80130676e+02]
 [-2.23648193e+02  4.91535522e+02]
 [ 6.02151909e+01  4.51402191e+02]
 [-1.24444763e+03  4.97625793e+02]
 [-1.50820813e+03  4.93656189e+02]
 [-9.86290161e+02  4.88407104e+02]
 [-1.32575119e+02  4.71149933e+02]
 [-1.32482092e+03  4.92540009e+02]
 [-1.13207471e+03  4.75857941e+02]
 [-1.24632556e+03  4.87571381e+02]
