fitness: [[ 1.01936203e+02  4.63834595e+02]
 [-1.06662866e+03  4.84018707e+02]
 [-7.22109070e+01  4.85358917e+02]
 [-1.20092761e+03  4.96843079e+02]
 [-1.69471790e+03  5.04016602e+02]
 [-9.78437073e+02  4.68279083e+02]
 [ 5.20811501e+01  4.85121399e+02]
 [-1.05774200e+02  4.60631897e+02]
 [-9.72002625e+02  4.84495087e+02]
 [-9.44988708e+02  4.89050629e+02]
 [-1.61548596e+03  5.10423798e+02]
 [-1.27467126e+03  4.91777039e+02]
 [-1.05440491e+03  4.89766663e+02]
 [-1.44617664e+03  5.02496735e+02]
 [ 7.08595047e+01  4.68908173e+02]
 [-8.45765869e+02  4.74062775e+02]
 [-2.52887306e+01  4.72304810e+02]
 [-1.47775345e+02  4.89054321e+02]
 [-5.02057800e+01  4.76186005e+02]
 [ 1.16636703e+02  4.71307587e+02]
 [-8.53443832e+01  4.62641693e+02]
 [-9.69381775e+02  4.78791931e+02]
 [-7.05962769e+02  4.56897583e+02]
 [-8.50100464e+02  4.62071716e+02]
 [-7.19744690e+02  4.61155884e+02]
 [-9.09516525e+01  4.77861420e+02]
 [-1.26078613e+03  4.85634216e+02]
 [ 8.55295277e+00  4.78864929e+02]
 [-6.68971619e+02  4.66349121e+02]
 [-4.10322475e+00  4.57247253e+02]
 [-9.01672668e+02  4.81331909e+02]
 [-6.65280151e+02  4.57369720e+02]
 [-1.80348193e+03  5.03828186e+02]
 [-7.99390930e+02  4.80971741e+02]
 [-1.38519714e+03  4.92936310e+02]
 [-1.31924121e+03  4.94114288e+02]
 [-9.32581787e+02  4.81731842e+02]
 [-1.02175586e+03  4.82537506e+02]
 [-9.33927795e+02  4.85701904e+02]
 [-9.06277344e+02  4.73303925e+02]
 [ 9.56998825e+00  4.68637939e+02]
 [-7.68272156e+02  4.60955444e+02]
 [-1.02082599e+03  4.76204559e+02]
 [-6.71724731e+02  4.58791779e+02]
 [-1.93055786e+02  4.56383179e+02]
 [ 1.02278160e+02  4.90517395e+02]
 [-1.32881970e+03  5.01759125e+02]
 [-5.72508667e+02  4.56409698e+02]
 [-6.05965332e+02  4.61729645e+02]
 [-1.39671509e+03  4.92433228e+02]
 [-1.20430920e+03  4.97780914e+02]
 [-5.31582886e+02  4.63329407e+02]
 [-1.20511365e+03  5.00424561e+02]
 [-1.00744550e+03  4.70776489e+02]
 [-1.49972925e+03  4.95728485e+02]
 [-1.50891504e+03  4.95621521e+02]
 [-6.78709869e+01  4.77179260e+02]
 [-7.13874695e+02  4.54440491e+02]
 [ 1.06400116e+02  4.52518372e+02]
 [-3.11386280e+01  4.85350494e+02]
 [-3.30781830e+02  4.71474976e+02]
 [-7.63447632e+02  4.64291595e+02]
 [ 1.30488113e+02  4.60860992e+02]
 [ 4.60344505e+01  4.82642120e+02]
 [-1.47140137e+03  4.90180298e+02]
 [-1.26840027e+03  4.96414093e+02]
 [-2.66493855e+01  4.54290161e+02]
 [-1.31216370e+03  4.99270935e+02]
 [-2.33227692e+02  4.51938080e+02]
 [-3.93785431e+02  4.52336456e+02]
 [-4.44650330e+02  4.61773682e+02]
 [-5.51477539e+02  4.58441010e+02]
 [-5.86537537e+02  4.59439240e+02]
 [-1.59481982e+03  4.97476562e+02]
 [-2.26957031e+02  4.54957031e+02]
 [-1.05283684e+02  4.85842621e+02]
 [-9.56135132e+02  4.77871796e+02]
 [-4.26416748e+02  5.02162933e+02]
 [-5.46010361e+01  4.52840210e+02]
 [ 3.58514786e+01  4.55321777e+02]
 [-6.20702515e+02  4.62545380e+02]
 [ 1.31190018e+02  4.97917725e+02]
 [ 3.72870636e+02  4.93495239e+02]
 [-1.00106186e+02  4.81862640e+02]
 [-5.64596436e+02  4.56334473e+02]
 [-1.08393506e+03  4.89330750e+02]
 [-1.30045642e+03  4.97212799e+02]
 [-5.60718628e+02  4.58673645e+02]
 [-1.08421936e+01  4.53459045e+02]
 [-3.79103180e+02  4.57402405e+02]
 [-5.01073364e+02  4.57449951e+02]
 [ 6.74026947e+01  4.92673737e+02]
 [-7.44303406e+02  4.71369232e+02]
 [ 4.20006371e+01  5.00687012e+02]
 [-2.27256638e+02  4.87041199e+02]
 [-7.35034424e+02  4.63490204e+02]
 [-1.51538293e+03  4.95541229e+02]
 [-8.92904663e+02  4.79654724e+02]
 [-1.34460156e+03  5.08665314e+02]
 [-7.71994446e+02  4.59371429e+02]
 [-1.49558252e+03  4.95834381e+02]
 [-6.06075516e+01  4.62259491e+02]
 [-1.57143713e+03  5.03744629e+02]
 [-3.38389320e+01  4.73105591e+02]
 [-9.23336487e+02  4.91957458e+02]
 [-1.21869910e+03  4.98801208e+02]
 [-5.77181473e+01  4.87212616e+02]
 [-4.58558258e+02  4.63304352e+02]
 [-1.18310010e+03  4.90924347e+02]
 [-1.32379370e+03  4.89011017e+02]
 [ 4.86529589e+00  4.72607086e+02]
 [-6.76994446e+02  4.58668518e+02]
 [-1.76501255e+01  4.79857971e+02]
 [-1.39831467e+02  4.91768341e+02]
 [-1.02600342e+02  4.79783875e+02]
 [-3.10071106e+02  4.58767151e+02]
 [-1.03805969e+03  4.90652740e+02]
 [-3.28854279e+02  4.48747070e+02]
 [ 5.06751747e+01  4.87422974e+02]
 [-8.28042419e+02  4.65077454e+02]
 [-7.89557983e+02  4.59057739e+02]
 [-1.79415076e+03  5.08607544e+02]
 [-7.94071533e+02  4.76063293e+02]
 [-5.81806030e+02  4.57885284e+02]
 [-1.27162140e+02  4.85696655e+02]
 [-7.10487305e+02  4.62984100e+02]
 [-2.55731903e+02  4.81361145e+02]
 [-1.28298975e+03  5.00088196e+02]
 [-7.72736740e+01  4.55949158e+02]
 [ 8.01356125e+01  4.72880737e+02]
 [-9.70996338e+02  4.70308990e+02]
 [-5.24421509e+02  4.61179321e+02]
 [-1.43246460e+02  4.51754120e+02]
 [ 7.63406563e+00  4.69278229e+02]
 [ 3.94367447e+01  4.77502502e+02]
 [ 1.77413807e+01  4.79085693e+02]
 [-1.22077783e+03  4.84177460e+02]
 [-8.78158264e+02  4.63457703e+02]
 [-8.63470276e+02  4.85083801e+02]
 [ 3.00521488e+01  4.57430573e+02]
 [-1.22832741e+02  4.83130554e+02]
 [-1.21978125e+03  4.97333954e+02]
 [ 7.83012161e+01  4.85811951e+02]
 [-3.42954681e+02  4.53474854e+02]
 [-1.44002942e+03  4.98006348e+02]
 [-1.09722083e+03  4.80387848e+02]
 [-9.03559387e+02  4.83051697e+02]
 [ 1.49404556e+02  4.60845703e+02]
 [-4.39031616e+02  4.61038177e+02]
 [-1.51214124e+03  5.03638458e+02]
 [-9.10960022e+02  4.70981903e+02]
 [ 1.32420532e+02  4.88605103e+02]
 [-1.20313684e+03  4.85878998e+02]
 [-9.21931152e+02  4.74648560e+02]
 [-1.56270850e+00  4.91897491e+02]
 [-5.77158051e+01  4.55284058e+02]
 [ 5.33673897e+01  4.83898041e+02]
 [-1.04192651e+03  4.83529358e+02]
 [-1.08880762e+03  4.88199463e+02]
 [-4.28688446e+02  4.65552002e+02]
 [-7.79921204e+02  4.79096893e+02]
 [ 2.06034470e+02  4.78033661e+02]
 [-8.60217346e+02  4.61611755e+02]
 [-1.62007666e+03  5.09593872e+02]
 [-9.42601746e+02  4.79429504e+02]
 [-9.88499573e+02  4.65266785e+02]
 [-6.08334534e+02  4.64888885e+02]
 [-1.13159775e+02  4.69284790e+02]
 [-4.68607569e+00  4.81352386e+02]
 [ 8.33273697e+01  4.72552155e+02]
 [ 1.20186739e+01  4.83036713e+02]
 [-7.53106873e+02  4.67004486e+02]
 [-4.99626434e+02  4.59493103e+02]
 [ 8.96475029e+00  4.94662292e+02]
 [-1.00741248e+03  4.85452179e+02]
 [-2.03045334e+02  4.78466034e+02]
 [ 6.44880219e+01  4.75691528e+02]
 [-1.42627490e+03  5.03689880e+02]
