fitness: [[ 1.11158333e+01  4.71256134e+02]
 [-6.62857849e+02  4.58609436e+02]
 [-1.65645657e+01  4.55219849e+02]
 [ 1.61216629e+02  5.02044495e+02]
 [-1.51863940e+03  5.03079102e+02]
 [-1.24342578e+03  4.81989685e+02]
 [-1.17630579e+03  5.02493378e+02]
 [-9.87821289e+02  4.73953125e+02]
 [ 4.55146217e+01  4.64929291e+02]
 [ 1.35067505e+02  4.94893555e+02]
 [ 1.25876648e+02  4.55976379e+02]
 [-2.51741009e+01  4.66513855e+02]
 [-3.74064148e+02  4.56772156e+02]
 [-5.24206047e+01  4.92761383e+02]
 [-6.69007568e+02  4.65999603e+02]
 [-9.29186401e+02  4.68029846e+02]
 [-1.44914636e+03  4.99853790e+02]
 [ 1.56428162e+02  4.99918549e+02]
 [ 4.44887009e+01  4.83459534e+02]
 [-1.31268872e+03  4.93716766e+02]
 [-1.04844678e+03  4.85372131e+02]
 [-1.18842334e+03  4.89454681e+02]
 [-1.46053406e+03  4.92143768e+02]
 [-2.36308640e+02  4.62550049e+02]
 [-6.60680481e+02  4.57363251e+02]
 [-3.80482788e+02  4.90299591e+02]
 [-1.48462280e+03  5.10238739e+02]
 [ 2.21788654e+01  4.73923706e+02]
 [-9.84201477e+02  4.65036469e+02]
 [-4.85046661e+02  4.57547760e+02]
 [-6.40859009e+02  4.60136444e+02]
 [-7.01210999e+02  4.59856354e+02]
 [ 2.11328259e+01  4.97532776e+02]
 [ 5.20192671e+00  4.98375549e+02]
 [ 9.40690613e+01  4.80916168e+02]
 [-1.25475745e+03  4.84691406e+02]
 [-6.12565186e+02  4.59363861e+02]
 [ 1.90976696e+01  4.73477478e+02]
 [ 4.48841171e+01  5.02440613e+02]
 [-1.87185776e+02  4.51072144e+02]
 [-1.31790375e+02  4.64253937e+02]
 [-2.18873062e+02  4.57788239e+02]
 [-1.31300293e+02  4.92844086e+02]
 [-6.12770233e+01  4.53772583e+02]
 [-5.85891602e+02  4.67115173e+02]
 [-1.58443750e+03  5.02573395e+02]
 [-1.34471228e+03  4.94148163e+02]
 [-6.28862244e+02  4.58959076e+02]
 [-1.09955444e+03  4.87235901e+02]
 [ 2.01031513e+01  4.80458954e+02]
 [-1.42097559e+03  5.09832977e+02]
 [-5.98094971e+02  4.60905212e+02]
 [-5.64311157e+02  4.61182983e+02]
 [-1.08434570e+03  5.00590363e+02]
 [ 5.61449289e-01  4.62270996e+02]
 [-1.23992529e+03  4.77304260e+02]
 [-1.59082007e+03  5.11525024e+02]
 [-1.02671814e+03  4.78099487e+02]
 [-1.04935107e+03  4.81058136e+02]
 [-6.65392029e+02  4.74964722e+02]
 [ 3.85338669e+01  4.76134460e+02]
 [-7.62533569e+02  4.84487030e+02]
