fitness: [[ 1.43178223e+02  4.84624542e+02]
 [-8.20440918e+02  4.72425385e+02]
 [ 3.43531403e+02  4.77372711e+02]
 [ 1.51707596e+02  4.86357513e+02]
 [-5.51244583e+01  4.64435303e+02]
 [ 4.43684425e+01  4.80107788e+02]
 [ 1.10181747e+02  4.68763580e+02]
 [-5.55639771e+02  4.76405304e+02]
 [ 4.75643387e+01  4.84272247e+02]
 [-9.52847229e+02  5.04035858e+02]
 [-1.08317551e+02  4.62979919e+02]
 [-7.35320190e+02  4.69859528e+02]
 [ 8.77241516e+01  4.76589447e+02]
 [-9.89293213e+02  4.90542572e+02]
 [-1.36255447e+02  4.63481201e+02]
 [-9.48837341e+02  5.10186371e+02]
 [-2.35228806e+01  4.88057465e+02]
 [-5.32631531e+02  4.95795288e+02]
 [-9.65180054e+01  4.60415222e+02]
 [-4.83825722e+01  4.98790009e+02]
 [ 3.03692322e+02  4.86484589e+02]
 [-2.55751160e+02  4.57378448e+02]
 [-6.62907043e+02  4.70569611e+02]
 [-6.96167145e+01  4.82465912e+02]
 [-9.00644043e+02  5.13215393e+02]
 [-9.40953735e+02  5.02153595e+02]
 [-3.50353546e+02  4.68029419e+02]
 [-2.30258881e+02  4.81504974e+02]
 [-1.88453033e+02  4.74471466e+02]
 [ 1.62202438e+02  4.90811279e+02]
 [-4.02191345e+02  4.83717896e+02]
 [-9.11244263e+02  4.92516998e+02]
 [-5.59648560e+02  4.75025604e+02]
 [ 8.86215744e+01  4.82093628e+02]
 [-7.31480408e+01  4.94202850e+02]
 [-8.75095215e+02  4.95814941e+02]
 [-7.61983521e+02  4.72958954e+02]
 [-1.21843395e+01  4.73012878e+02]
 [ 1.84059418e+02  4.82764252e+02]
 [ 4.23426285e+01  4.99201660e+02]
 [-7.11834412e+02  4.80472504e+02]
 [-1.14970911e+03  5.10925537e+02]
 [-1.28676904e+03  5.06807831e+02]
 [-1.03429480e+03  4.97470673e+02]
 [ 1.43824020e+02  4.78909454e+02]
 [-5.56675964e+02  4.66814117e+02]
 [-6.96459900e+02  4.72408783e+02]
 [ 6.43454590e+01  4.97328430e+02]
 [ 4.27799225e+01  4.64865326e+02]
 [-2.59991188e+01  4.94918640e+02]
 [-5.66111877e+02  4.70832733e+02]
 [ 1.21075256e+02  4.65627502e+02]
 [-2.51520081e+02  4.77060181e+02]
 [-9.41655197e+01  4.89070038e+02]
 [ 6.86133146e+00  4.69063446e+02]
 [-1.88803921e+01  4.87184906e+02]
 [-1.93626266e+02  4.91590027e+02]
 [-9.36119202e+02  4.95808441e+02]
 [-1.58608688e+02  4.60653076e+02]
 [ 1.47163483e+02  4.70854736e+02]
 [-6.54478271e+02  4.78569122e+02]
 [ 7.33362503e+01  5.03247009e+02]
 [-2.21814758e+02  4.64287598e+02]
 [-1.35464136e+03  5.11060730e+02]
 [-1.10111377e+03  4.90607483e+02]
 [-5.08770065e+01  4.72451202e+02]
 [-3.22799774e+02  4.63173401e+02]
 [-4.65065727e+01  4.79406433e+02]
 [ 1.23784508e+02  4.91312469e+02]
 [-3.35623230e+02  4.62945435e+02]
 [-1.08260818e+02  5.08715363e+02]
 [-6.24742126e+02  4.67652954e+02]
 [ 8.85834808e+01  4.81481567e+02]
 [-1.08767090e+03  5.12406982e+02]
 [-4.07044922e+02  4.89409729e+02]
 [-1.11010217e+03  4.89796295e+02]
 [-8.40441589e+02  4.75236267e+02]
 [ 6.75872116e+01  4.78535553e+02]
 [-2.31031204e+02  4.84378937e+02]
 [-7.78207214e+02  4.75876312e+02]
 [ 7.27365494e+01  4.71799042e+02]
 [ 6.53555603e+01  4.65927216e+02]
 [-6.78127380e+02  4.71623199e+02]
 [-9.55145630e+02  5.08619507e+02]
 [ 9.73312569e+00  4.61779297e+02]
 [-1.08839966e+03  5.12699219e+02]
 [-3.93452393e+02  4.65661530e+02]
 [-1.10294629e+03  4.95976135e+02]
 [-6.36716125e+02  4.75530273e+02]
 [-5.46369629e+01  4.98068756e+02]
 [-6.61730042e+02  4.68376099e+02]
 [-1.01866051e+02  4.64211334e+02]
 [ 7.80974579e+01  4.80164093e+02]
 [ 1.97782974e+01  4.78236389e+02]
 [-4.78426697e+02  4.69261536e+02]
 [-5.88595924e+01  4.89342407e+02]
 [-3.11059509e+02  4.62387054e+02]
 [-7.83553543e+01  4.80500244e+02]
 [-1.30476050e+03  5.22167419e+02]
 [ 8.80268192e+00  4.83108276e+02]
 [ 1.46748619e+01  4.89623688e+02]
 [ 1.29851395e+02  4.87152740e+02]
 [-2.51506996e+00  4.64188629e+02]
 [ 2.96198822e+02  4.70238831e+02]
 [-4.67558479e+01  4.80466736e+02]
 [-9.99730164e+02  4.88510254e+02]
 [-9.97367004e+02  5.10778503e+02]
 [-9.65845398e+02  5.01770813e+02]
 [-1.21182690e+03  5.01015533e+02]
 [-7.27665100e+01  4.79050110e+02]
 [-2.31191940e+02  4.79118744e+02]
 [-7.18380859e+02  4.71925476e+02]
 [-7.32768738e+02  4.74195312e+02]
 [-1.18767996e+01  4.77479034e+02]
 [-1.20086108e+03  5.10865326e+02]
 [-2.00459000e+02  4.89104340e+02]
 [-3.84596375e+02  4.59919342e+02]
 [-6.90205505e+02  4.75873901e+02]
 [-6.26333801e+02  4.86098480e+02]
 [-9.28118286e+02  4.94559418e+02]
 [-6.95496887e+02  4.74492279e+02]
 [ 8.27459946e+01  4.62975098e+02]
 [-7.82521362e+01  4.63234406e+02]
 [-5.93393127e+02  4.73096985e+02]
 [-3.35120789e+02  4.76040527e+02]
 [-5.36560211e+01  4.63993408e+02]
 [-3.05281097e+02  4.61461304e+02]
 [-1.19615686e+03  5.06780243e+02]
 [ 1.96772141e+02  4.78479919e+02]
 [-8.28015869e+02  4.80194641e+02]
 [-2.51494659e+02  4.73289246e+02]
 [-4.78247040e+02  4.59134277e+02]
 [-6.59395508e+02  4.71107513e+02]
 [-2.04472566e+00  4.64016937e+02]
 [-9.11947479e+01  5.04512573e+02]
 [ 2.86756622e+02  4.87825684e+02]
 [-6.96947327e+02  4.72141968e+02]
 [-4.14600098e+02  4.84828369e+02]
 [-7.51790466e+02  4.71160339e+02]
 [-7.30403519e+01  4.63502350e+02]
 [-5.25785522e+02  4.72087646e+02]
 [-1.62909927e+01  4.75820801e+02]
 [-6.97630920e+02  4.74650970e+02]
 [-1.06843323e+03  4.97200562e+02]
 [ 7.68319550e+01  4.80729675e+02]
 [ 1.83425461e+02  4.89223724e+02]
 [-4.06239044e+02  4.63808533e+02]
 [-7.05471680e+02  4.74963409e+02]
 [-5.72894592e+02  5.03659210e+02]
 [-5.30979370e+02  4.74234192e+02]
 [-6.75837341e+02  4.74106934e+02]
 [ 7.15907974e+01  4.99012512e+02]
 [-3.53015472e+02  4.58873199e+02]
 [-5.72642700e+02  4.71806763e+02]
 [-6.99457336e+02  4.80099915e+02]
 [-1.21527686e+03  5.02360535e+02]
 [-1.14205887e+02  4.76270966e+02]
 [-7.83035706e+02  4.98904144e+02]
 [-1.04631432e+02  4.92156097e+02]
 [-1.02887466e+02  4.68289398e+02]
 [ 1.41494125e+02  4.65609955e+02]
 [-1.70600681e+01  4.64933319e+02]
 [-1.08301318e+03  4.86377075e+02]
 [-1.70939056e+02  4.58216370e+02]
 [-5.37942390e+01  4.64517212e+02]
 [-1.01133252e+03  4.91415253e+02]
 [-2.67687286e+02  4.88140472e+02]
 [-4.20454597e+01  4.74987213e+02]
 [-3.75194824e+02  4.72740051e+02]
 [-1.39439301e+02  4.88748169e+02]
 [ 6.95727005e+01  5.02143799e+02]
 [-9.29302307e+02  4.93377045e+02]
 [-2.69183197e+02  4.79378479e+02]
 [ 5.24294794e-01  4.59623322e+02]
 [ 3.27644196e+01  4.91332245e+02]
 [-7.41934082e+02  4.89199158e+02]
 [-1.10751758e+03  4.99748383e+02]
 [-9.35599304e+02  4.85413147e+02]
 [-1.37823887e+01  4.79550262e+02]
 [-3.85200653e+01  4.76999359e+02]
 [-7.14657959e+02  5.00272797e+02]
 [ 2.73844849e+02  4.73366272e+02]
 [-1.21870628e+02  4.72543213e+02]
 [-1.28850659e+03  5.00743317e+02]
 [-1.36162219e+03  5.07764130e+02]
 [ 2.25561264e+02  4.89690460e+02]
 [-4.20193787e+02  4.62980621e+02]
 [ 1.20917122e+02  4.95212128e+02]
 [-9.76480347e+02  5.12168274e+02]
 [-7.39494324e+02  4.94241089e+02]
 [-6.11686951e+02  4.68562622e+02]
 [-2.07143356e+02  4.57514832e+02]
 [-8.31632935e+02  4.84482056e+02]
 [-7.51200806e+02  4.85558380e+02]
 [ 5.05603333e+01  4.81153107e+02]
 [ 1.20040329e+02  4.99773499e+02]
 [ 9.43030014e+01  4.84115845e+02]
 [-3.70643005e+01  4.89433807e+02]
 [-8.42145874e+02  4.99540283e+02]
 [-1.19144348e+03  5.08264282e+02]
 [ 4.85587654e+01  4.88125000e+02]
 [ 1.17113701e+02  4.87145935e+02]
 [-6.09003479e+02  4.79246033e+02]
 [-1.36055359e+02  4.59395386e+02]
 [ 1.78257828e+02  4.84064240e+02]
 [-4.91089325e+02  4.78363770e+02]
 [ 2.17932968e+01  4.82389587e+02]
 [-1.49059372e+02  5.07044250e+02]
 [-8.51804886e+01  5.01265320e+02]
 [-8.82438477e+02  4.98891388e+02]
 [ 1.93411007e+01  4.72378296e+02]
 [-8.89145874e+02  5.01446320e+02]
 [-7.86068542e+02  4.92461609e+02]
 [-1.04004407e+03  5.10356110e+02]
 [-7.33186401e+02  4.95830170e+02]
 [-3.14622223e+02  4.85311035e+02]
 [ 2.02439117e+02  4.86765839e+02]
 [-4.07977234e+02  4.81847107e+02]
 [-7.89296387e+02  4.81490234e+02]
 [-7.35846008e+02  5.00072784e+02]
 [-6.63034607e+02  4.85095764e+02]
 [-9.53364197e+02  4.92973999e+02]
 [ 1.51244888e+02  4.93318634e+02]
 [ 1.66819855e+02  4.78311523e+02]
 [ 3.98101318e+02  4.91791260e+02]
 [ 3.05727806e+01  4.90042297e+02]
 [ 1.73440155e+02  4.89151489e+02]
 [-7.56421509e+01  5.01794708e+02]
 [-6.39341492e+02  4.71048737e+02]
 [ 3.51428986e+01  4.94469452e+02]
 [-3.75312134e+02  4.84116791e+02]
 [-2.42209335e+02  4.83809204e+02]
 [-6.92859253e+02  4.70596039e+02]
 [-6.47933716e+02  4.73301514e+02]
 [-1.10717236e+03  4.99139496e+02]
 [-2.18134064e+02  4.59706726e+02]
 [-6.05940125e+02  4.71372223e+02]
 [-8.00288879e+02  5.05335205e+02]
 [-5.12462311e+01  4.76059998e+02]
 [-8.27996399e+02  4.73210876e+02]
 [-2.02533264e+02  4.93112823e+02]
 [-5.74789978e+02  4.92346069e+02]
 [-6.97434998e+02  4.81499725e+02]
 [-4.29060059e+02  4.92576904e+02]
 [ 1.40991776e+02  4.89190552e+02]
 [ 1.10352623e+02  4.89765991e+02]
 [-6.26531982e+02  4.79075409e+02]
 [ 3.62967720e+01  4.95227112e+02]
 [-7.19148193e+02  4.77952087e+02]
 [-1.92940426e+01  4.92436493e+02]
 [-2.23482346e+02  4.93544159e+02]
 [-8.02410706e+02  4.79267792e+02]
 [-7.52596359e+01  4.73689117e+02]
 [-6.72264343e+02  4.80161957e+02]
 [-8.40685242e+02  4.92472107e+02]
 [-3.85919739e+02  4.86473846e+02]
 [ 7.51381226e+01  4.79638885e+02]
 [ 4.79436989e+01  4.82946869e+02]
 [-1.29438202e+02  4.81684723e+02]
 [-2.61098999e+02  4.93703125e+02]
 [ 1.75609550e+01  4.84825409e+02]
 [ 5.44256439e+01  4.78286499e+02]
 [ 7.86206131e+01  4.93776459e+02]
 [-8.64573303e+02  4.99669922e+02]
 [-4.45722015e+02  4.81307892e+02]
 [ 8.14343719e+01  4.89672821e+02]
 [-5.71664619e+01  5.09148315e+02]
 [-5.17859314e+02  4.91077454e+02]
 [-9.99657471e+02  5.05695709e+02]
 [ 9.44668808e+01  4.93732483e+02]
 [-1.75370621e+02  4.79277954e+02]
 [-4.57112183e+02  4.90024475e+02]
 [-7.70021912e+02  5.10394073e+02]
 [-7.46637497e+01  4.94996918e+02]
 [-3.08968536e+02  4.84482208e+02]
 [-6.58138733e+02  4.80745514e+02]
 [ 9.66065598e+01  4.81679352e+02]
 [-6.05366638e+02  4.70004700e+02]
 [ 1.41490555e+02  4.82832153e+02]
 [-1.59410904e+02  4.86856415e+02]
 [-5.87985596e+02  4.96567688e+02]
 [-3.55696991e+02  4.90406616e+02]
 [-1.56285370e+02  4.92420807e+02]
 [-9.52334595e+02  4.75199677e+02]
 [-3.17831543e+02  4.76074890e+02]
 [ 3.96627922e+01  4.86020966e+02]
 [-4.17025299e+02  4.91048431e+02]
 [-7.44118408e+02  4.68852509e+02]
 [-1.70262354e+03  5.12080383e+02]
 [-2.67960541e+02  4.93329620e+02]
 [-5.52987854e+02  5.08797913e+02]
 [-1.01085034e+03  4.74605377e+02]
 [ 7.16570816e+01  4.91087799e+02]
 [-5.16277885e+01  4.97977112e+02]
 [ 1.04392120e+02  4.88097473e+02]
 [-1.07001526e+03  4.93394989e+02]
 [-2.12503204e+02  4.63894379e+02]
 [ 4.59745026e+01  4.80902527e+02]
 [ 2.41215515e+02  4.75992554e+02]
 [-9.79609253e+02  4.83089783e+02]
 [ 6.31425018e+01  4.81871735e+02]
 [ 5.82072601e+01  4.93752808e+02]
 [-4.54714081e+02  4.71345306e+02]
 [-1.92340225e+02  4.57904022e+02]
 [-2.38621426e+01  4.92107605e+02]
