it: 1, min: 9.453753471374512, max: 100.0, mean: 70.39328002929688, var: 340.22021484375, global_min: 9.453753471374512
it: 229, min: -173.55844116210938, max: 143.0444793701172, mean: -157.57542419433594, var: 2324.18359375, global_min: -189.55844116210938
it: 230, min: -173.55844116210938, max: 129.68768310546875, mean: -162.41270446777344, var: 1428.786376953125, global_min: -189.55844116210938
it: 231, min: -171.55844116210938, max: 178.0, mean: -164.97879028320312, var: 969.4240112304688, global_min: -189.55844116210938
it: 232, min: -171.55844116210938, max: 117.41871643066406, mean: -164.76124572753906, var: 569.6674194335938, global_min: -189.55844116210938
it: 233, min: -173.55844116210938, max: 163.27345275878906, mean: -155.94862365722656, var: 2169.817138671875, global_min: -189.55844116210938
it: 234, min: -173.55844116210938, max: 172.27345275878906, mean: -159.91807556152344, var: 2030.9327392578125, global_min: -189.55844116210938
it: 235, min: -175.55844116210938, max: 100.08405303955078, mean: -164.11122131347656, var: 844.3070678710938, global_min: -189.55844116210938
it: 236, min: -175.55844116210938, max: 127.62440490722656, mean: -161.23373413085938, var: 1394.1124267578125, global_min: -189.55844116210938
it: 237, min: -175.55844116210938, max: 138.0444793701172, mean: -159.504638671875, var: 1951.244140625, global_min: -189.55844116210938
it: 238, min: -175.55844116210938, max: 138.0444793701172, mean: -164.01698303222656, var: 1150.8109130859375, global_min: -189.55844116210938
it: 239, min: -173.55844116210938, max: 162.27345275878906, mean: -160.39996337890625, var: 1527.6737060546875, global_min: -189.55844116210938
it: 240, min: -173.55844116210938, max: 181.0, mean: -165.21632385253906, var: 911.9613647460938, global_min: -189.55844116210938
it: 241, min: -173.55844116210938, max: 161.27345275878906, mean: -162.1434326171875, var: 1268.2625732421875, global_min: -189.55844116210938
it: 242, min: -173.55844116210938, max: 171.02992248535156, mean: -156.05972290039062, var: 2416.607666015625, global_min: -189.55844116210938
it: 243, min: -173.55844116210938, max: 150.75868225097656, mean: -158.1340789794922, var: 2127.5751953125, global_min: -189.55844116210938
it: 244, min: -173.55844116210938, max: 134.5968475341797, mean: -163.38197326660156, var: 898.920654296875, global_min: -189.55844116210938
it: 245, min: -173.55844116210938, max: 130.5968475341797, mean: -159.8397979736328, var: 1883.10791015625, global_min: -189.55844116210938
it: 246, min: -173.55844116210938, max: 180.0, mean: -162.41485595703125, var: 1434.6407470703125, global_min: -189.55844116210938
it: 247, min: -171.55844116210938, max: 164.27345275878906, mean: -163.0515594482422, var: 1406.226806640625, global_min: -189.55844116210938
it: 248, min: -171.55844116210938, max: 127.62440490722656, mean: -162.9287109375, var: 1079.1695556640625, global_min: -189.55844116210938
it: 249, min: -175.55844116210938, max: 117.60643768310547, mean: -164.5721435546875, var: 770.6649780273438, global_min: -189.55844116210938
it: 250, min: -175.55844116210938, max: 134.0444793701172, mean: -163.02040100097656, var: 1310.2020263671875, global_min: -189.55844116210938
it: 251, min: -173.55844116210938, max: 120.43145751953125, mean: -166.53607177734375, var: 605.8924560546875, global_min: -189.55844116210938
it: 252, min: -173.55844116210938, max: 159.27345275878906, mean: -164.45089721679688, var: 917.25732421875, global_min: -189.55844116210938
it: 253, min: -171.55844116210938, max: 126.62440490722656, mean: -163.159912109375, var: 1340.98681640625, global_min: -189.55844116210938
it: 254, min: -171.55844116210938, max: 21.441558837890625, mean: -167.7754669189453, var: 187.0373992919922, global_min: -189.55844116210938
it: 255, min: -171.55844116210938, max: 134.77462768554688, mean: -162.65145874023438, var: 1150.749267578125, global_min: -189.55844116210938
it: 256, min: -173.55844116210938, max: 156.89390563964844, mean: -162.44125366210938, var: 1440.8231201171875, global_min: -189.55844116210938
it: 257, min: -171.55844116210938, max: 148.71572875976562, mean: -162.0384979248047, var: 1656.1771240234375, global_min: -189.55844116210938
it: 258, min: -171.55844116210938, max: 163.27345275878906, mean: -159.29348754882812, var: 1800.922119140625, global_min: -189.55844116210938
it: 259, min: -171.55844116210938, max: 182.0, mean: -159.53475952148438, var: 1843.6759033203125, global_min: -189.55844116210938
it: 260, min: -169.55844116210938, max: 181.0, mean: -153.38185119628906, var: 3178.597412109375, global_min: -189.55844116210938
it: 261, min: -171.55844116210938, max: 188.0, mean: -160.02952575683594, var: 1920.406982421875, global_min: -189.55844116210938
it: 262, min: -175.55844116210938, max: 152.71572875976562, mean: -161.72125244140625, var: 1749.3057861328125, global_min: -189.55844116210938
it: 263, min: -173.55844116210938, max: 155.89390563964844, mean: -161.45217895507812, var: 1700.7095947265625, global_min: -189.55844116210938
it: 264, min: -171.55844116210938, max: 136.0444793701172, mean: -159.6209716796875, var: 2115.891845703125, global_min: -189.55844116210938
it: 265, min: -171.55844116210938, max: 108.83245086669922, mean: -161.24130249023438, var: 1516.2276611328125, global_min: -189.55844116210938
it: 266, min: -171.55844116210938, max: 108.83245086669922, mean: -161.12916564941406, var: 1395.3353271484375, global_min: -189.55844116210938
it: 267, min: -171.55844116210938, max: 125.44155883789062, mean: -162.8494873046875, var: 1092.8525390625, global_min: -189.55844116210938
it: 268, min: -171.55844116210938, max: 156.89390563964844, mean: -164.287353515625, var: 878.0055541992188, global_min: -189.55844116210938
it: 269, min: -171.55844116210938, max: 108.45230865478516, mean: -166.47042846679688, var: 426.9608459472656, global_min: -189.55844116210938
it: 270, min: -173.55844116210938, max: 113.60643768310547, mean: -162.48880004882812, var: 1380.8060302734375, global_min: -189.55844116210938
it: 271, min: -173.55844116210938, max: 66.66361236572266, mean: -165.11276245117188, var: 640.6018676757812, global_min: -189.55844116210938
it: 272, min: -171.55844116210938, max: 51.82560729980469, mean: -163.49249267578125, var: 810.8642578125, global_min: -189.55844116210938
it: 273, min: -171.55844116210938, max: 113.17821502685547, mean: -165.36253356933594, var: 571.7153930664062, global_min: -189.55844116210938
it: 274, min: -171.55844116210938, max: 134.0444793701172, mean: -158.60101318359375, var: 1844.7864990234375, global_min: -189.55844116210938
it: 275, min: -171.55844116210938, max: 182.0, mean: -162.92723083496094, var: 1352.6402587890625, global_min: -189.55844116210938
it: 276, min: -173.55844116210938, max: 144.4775848388672, mean: -164.4729461669922, var: 1082.4161376953125, global_min: -189.55844116210938
it: 277, min: -173.55844116210938, max: 175.0, mean: -165.7471466064453, var: 765.3214721679688, global_min: -189.55844116210938
it: 278, min: -173.55844116210938, max: 141.4775848388672, mean: -161.27381896972656, var: 1508.10791015625, global_min: -189.55844116210938
it: 279, min: -173.55844116210938, max: 179.0, mean: -160.5870819091797, var: 1818.1490478515625, global_min: -189.55844116210938
it: 280, min: -173.55844116210938, max: 179.0, mean: -162.13409423828125, var: 1688.734375, global_min: -189.55844116210938
it: 281, min: -173.55844116210938, max: 148.71572875976562, mean: -165.75537109375, var: 802.7023315429688, global_min: -189.55844116210938
it: 282, min: -171.55844116210938, max: 132.0444793701172, mean: -166.98025512695312, var: 486.3785705566406, global_min: -189.55844116210938
it: 283, min: -171.55844116210938, max: 64.04375457763672, mean: -167.98085021972656, var: 243.5408477783203, global_min: -189.55844116210938
it: 284, min: -173.55844116210938, max: 172.0, mean: -163.0130615234375, var: 1388.55810546875, global_min: -189.55844116210938
it: 285, min: -171.55844116210938, max: 121.44155883789062, mean: -165.25753784179688, var: 808.087646484375, global_min: -189.55844116210938
it: 286, min: -173.55844116210938, max: 113.60643768310547, mean: -165.5437469482422, var: 739.611572265625, global_min: -189.55844116210938
it: 287, min: -173.55844116210938, max: 152.89390563964844, mean: -168.2598419189453, var: 399.9498596191406, global_min: -189.55844116210938
it: 288, min: -173.55844116210938, max: 149.89390563964844, mean: -164.4304656982422, var: 1138.195556640625, global_min: -189.55844116210938
it: 289, min: -173.55844116210938, max: 99.71912384033203, mean: -166.78500366210938, var: 563.8682861328125, global_min: -189.55844116210938
it: 290, min: -173.55844116210938, max: 98.71912384033203, mean: -168.20440673828125, var: 322.16070556640625, global_min: -189.55844116210938
it: 291, min: -173.55844116210938, max: 171.0, mean: -164.89065551757812, var: 1254.802490234375, global_min: -189.55844116210938
it: 292, min: -173.55844116210938, max: 54.45626449584961, mean: -168.46255493164062, var: 347.655029296875, global_min: -189.55844116210938
it: 293, min: -175.55844116210938, max: 113.43145751953125, mean: -164.68605041503906, var: 1147.85009765625, global_min: -189.55844116210938
it: 294, min: -173.55844116210938, max: 160.27345275878906, mean: -167.244384765625, var: 683.4603271484375, global_min: -189.55844116210938
it: 295, min: -173.55844116210938, max: 158.27345275878906, mean: -164.59657287597656, var: 1225.540283203125, global_min: -189.55844116210938
it: 296, min: -173.55844116210938, max: 141.4775848388672, mean: -163.62774658203125, var: 1641.6146240234375, global_min: -189.55844116210938
it: 297, min: -173.55844116210938, max: 112.60643768310547, mean: -164.40199279785156, var: 1232.861572265625, global_min: -189.55844116210938
it: 298, min: -175.55844116210938, max: 160.27345275878906, mean: -165.08421325683594, var: 1173.902587890625, global_min: -189.55844116210938
it: 299, min: -175.55844116210938, max: 151.89390563964844, mean: -163.85894775390625, var: 1187.3629150390625, global_min: -189.55844116210938
it: 300, min: -173.55844116210938, max: 154.89390563964844, mean: -163.85877990722656, var: 1217.879150390625, global_min: -189.55844116210938
it: 301, min: -175.55844116210938, max: 176.0, mean: -162.25880432128906, var: 1863.7567138671875, global_min: -189.55844116210938
it: 302, min: -175.55844116210938, max: 121.44155883789062, mean: -167.64222717285156, var: 724.8120727539062, global_min: -189.55844116210938
it: 303, min: -175.55844116210938, max: 128.0444793701172, mean: -161.4828643798828, var: 2091.773193359375, global_min: -189.55844116210938
it: 304, min: -175.55844116210938, max: 161.27345275878906, mean: -160.49664306640625, var: 2641.321533203125, global_min: -189.55844116210938
it: 305, min: -175.55844116210938, max: 153.89390563964844, mean: -161.64889526367188, var: 2359.2412109375, global_min: -189.55844116210938
it: 306, min: -173.55844116210938, max: 136.77462768554688, mean: -167.63682556152344, var: 737.2709350585938, global_min: -189.55844116210938
it: 307, min: -173.55844116210938, max: 157.27345275878906, mean: -164.54458618164062, var: 1227.189697265625, global_min: -189.55844116210938
it: 308, min: -173.55844116210938, max: 47.50404357910156, mean: -166.1612091064453, var: 572.7167358398438, global_min: -189.55844116210938
it: 309, min: -175.55844116210938, max: 174.0, mean: -156.4954071044922, var: 3111.097412109375, global_min: -189.55844116210938
it: 310, min: -173.55844116210938, max: 181.0, mean: -163.93099975585938, var: 1452.0419921875, global_min: -189.55844116210938
it: 311, min: -175.55844116210938, max: 148.4766387939453, mean: -164.3756866455078, var: 1329.2752685546875, global_min: -189.55844116210938
it: 312, min: -175.55844116210938, max: 152.89390563964844, mean: -156.8082275390625, var: 2724.784423828125, global_min: -189.55844116210938
it: 313, min: -185.55844116210938, max: 143.77462768554688, mean: -153.73849487304688, var: 3673.45556640625, global_min: -189.55844116210938
it: 314, min: -175.55844116210938, max: 92.22976684570312, mean: -167.0104217529297, var: 789.1640625, global_min: -189.55844116210938
it: 315, min: -175.55844116210938, max: 106.17821502685547, mean: -163.7312774658203, var: 1212.6239013671875, global_min: -189.55844116210938
it: 316, min: -175.55844116210938, max: 110.17821502685547, mean: -161.1720733642578, var: 1543.6470947265625, global_min: -189.55844116210938
it: 317, min: -175.55844116210938, max: 95.3216323852539, mean: -166.85482788085938, var: 469.7048034667969, global_min: -189.55844116210938
it: 318, min: -185.55844116210938, max: 108.17821502685547, mean: -165.97401428222656, var: 921.9291381835938, global_min: -189.55844116210938
it: 319, min: -175.55844116210938, max: 104.45230865478516, mean: -157.1712646484375, var: 2636.966552734375, global_min: -189.55844116210938
it: 320, min: -175.55844116210938, max: 158.89390563964844, mean: -158.94984436035156, var: 2622.014404296875, global_min: -189.55844116210938
it: 321, min: -175.55844116210938, max: 156.89390563964844, mean: -160.02737426757812, var: 2657.66064453125, global_min: -189.55844116210938
it: 322, min: -175.55844116210938, max: 155.74905395507812, mean: -161.44700622558594, var: 2012.10400390625, global_min: -189.55844116210938
it: 323, min: -175.55844116210938, max: 155.74905395507812, mean: -162.1040496826172, var: 1678.555908203125, global_min: -189.55844116210938
it: 324, min: -175.55844116210938, max: 150.4766387939453, mean: -152.24180603027344, var: 4032.010009765625, global_min: -189.55844116210938
it: 325, min: -175.55844116210938, max: 119.17821502685547, mean: -161.3895721435547, var: 1738.0711669921875, global_min: -189.55844116210938
it: 326, min: -175.55844116210938, max: 123.44155883789062, mean: -164.0123748779297, var: 1363.96484375, global_min: -189.55844116210938
it: 327, min: -173.55844116210938, max: 103.83245086669922, mean: -161.70245361328125, var: 1314.3125, global_min: -189.55844116210938
it: 328, min: -175.55844116210938, max: 74.44155883789062, mean: -159.84017944335938, var: 1619.447509765625, global_min: -189.55844116210938
it: 329, min: -173.55844116210938, max: 174.02992248535156, mean: -159.90194702148438, var: 2378.193359375, global_min: -189.55844116210938
it: 330, min: -173.55844116210938, max: 171.02992248535156, mean: -162.6138458251953, var: 1651.6571044921875, global_min: -189.55844116210938
it: 331, min: -171.55844116210938, max: 155.74905395507812, mean: -157.16415405273438, var: 3147.918701171875, global_min: -189.55844116210938
it: 332, min: -173.55844116210938, max: 180.0, mean: -156.07492065429688, var: 3019.661865234375, global_min: -189.55844116210938
it: 333, min: -173.55844116210938, max: 107.44155883789062, mean: -160.52261352539062, var: 1624.2867431640625, global_min: -189.55844116210938
it: 334, min: -173.55844116210938, max: 138.0444793701172, mean: -154.4884490966797, var: 2709.75439453125, global_min: -189.55844116210938
it: 335, min: -173.55844116210938, max: 173.27345275878906, mean: -158.0295867919922, var: 2366.8310546875, global_min: -189.55844116210938
it: 336, min: -173.55844116210938, max: 160.89390563964844, mean: -155.08657836914062, var: 2480.565185546875, global_min: -189.55844116210938
it: 337, min: -173.55844116210938, max: 173.27345275878906, mean: -146.47129821777344, var: 4266.8701171875, global_min: -189.55844116210938
it: 338, min: -173.55844116210938, max: 182.27345275878906, mean: -158.04771423339844, var: 2263.987060546875, global_min: -189.55844116210938
it: 339, min: -173.55844116210938, max: 134.62440490722656, mean: -149.8200225830078, var: 3122.250244140625, global_min: -189.55844116210938
it: 340, min: -173.55844116210938, max: 120.9244384765625, mean: -151.99050903320312, var: 2599.758056640625, global_min: -189.55844116210938
it: 341, min: -173.55844116210938, max: 59.441558837890625, mean: -163.9476318359375, var: 862.7422485351562, global_min: -189.55844116210938
it: 342, min: -171.55844116210938, max: 136.0444793701172, mean: -166.65756225585938, var: 532.3330078125, global_min: -189.55844116210938
it: 343, min: -173.55844116210938, max: 141.4775848388672, mean: -162.461181640625, var: 1260.3660888671875, global_min: -189.55844116210938
it: 344, min: -171.55844116210938, max: 171.02992248535156, mean: -160.99588012695312, var: 1447.1781005859375, global_min: -189.55844116210938
it: 345, min: -171.55844116210938, max: 180.0, mean: -157.92642211914062, var: 2287.122802734375, global_min: -189.55844116210938
it: 346, min: -171.55844116210938, max: 169.27345275878906, mean: -162.99623107910156, var: 1297.124755859375, global_min: -189.55844116210938
it: 347, min: -173.55844116210938, max: 104.9244384765625, mean: -165.4940643310547, var: 704.6355590820312, global_min: -189.55844116210938
it: 348, min: -175.55844116210938, max: 106.45230865478516, mean: -164.82424926757812, var: 900.4800415039062, global_min: -189.55844116210938
it: 349, min: -173.55844116210938, max: 121.68767547607422, mean: -153.62387084960938, var: 3104.03076171875, global_min: -189.55844116210938
it: 350, min: -173.55844116210938, max: 150.75868225097656, mean: -155.2239227294922, var: 3267.153564453125, global_min: -189.55844116210938
it: 351, min: -173.55844116210938, max: 129.68768310546875, mean: -165.55776977539062, var: 905.8428955078125, global_min: -189.55844116210938
it: 352, min: -173.55844116210938, max: 141.4775848388672, mean: -162.99148559570312, var: 1052.2529296875, global_min: -189.55844116210938
it: 353, min: -171.55844116210938, max: 164.27345275878906, mean: -156.92852783203125, var: 2117.190673828125, global_min: -189.55844116210938
it: 354, min: -171.55844116210938, max: 178.02992248535156, mean: -150.35533142089844, var: 3694.89404296875, global_min: -189.55844116210938
it: 355, min: -171.55844116210938, max: 26.441558837890625, mean: -164.52719116210938, var: 436.12786865234375, global_min: -189.55844116210938
it: 356, min: -173.55844116210938, max: 152.4766387939453, mean: -161.6800537109375, var: 1636.7486572265625, global_min: -189.55844116210938
it: 357, min: -173.55844116210938, max: 171.02992248535156, mean: -162.27500915527344, var: 1626.150390625, global_min: -189.55844116210938
it: 358, min: -173.55844116210938, max: 163.27345275878906, mean: -157.2696990966797, var: 1781.06396484375, global_min: -189.55844116210938
it: 359, min: -173.55844116210938, max: 179.02992248535156, mean: -153.6653289794922, var: 2879.8994140625, global_min: -189.55844116210938
it: 360, min: -173.55844116210938, max: 174.27345275878906, mean: -159.1847686767578, var: 2054.886474609375, global_min: -189.55844116210938
it: 361, min: -173.55844116210938, max: 111.83245086669922, mean: -160.3527069091797, var: 1853.812744140625, global_min: -189.55844116210938
it: 362, min: -171.55844116210938, max: 137.0444793701172, mean: -162.30206298828125, var: 1526.458251953125, global_min: -189.55844116210938
it: 363, min: -173.55844116210938, max: 177.0, mean: -158.74794006347656, var: 2450.967529296875, global_min: -189.55844116210938
it: 364, min: -173.55844116210938, max: 109.83245086669922, mean: -153.19728088378906, var: 3301.671142578125, global_min: -189.55844116210938
it: 365, min: -173.55844116210938, max: 172.27345275878906, mean: -149.46435546875, var: 4433.06005859375, global_min: -189.55844116210938
it: 366, min: -173.55844116210938, max: 147.0444793701172, mean: -159.10609436035156, var: 2105.55126953125, global_min: -189.55844116210938
it: 367, min: -173.55844116210938, max: 174.02992248535156, mean: -154.63656616210938, var: 2792.419921875, global_min: -189.55844116210938
it: 368, min: -173.55844116210938, max: 120.12117767333984, mean: -162.2838592529297, var: 921.765625, global_min: -189.55844116210938
it: 369, min: -173.55844116210938, max: 127.68767547607422, mean: -158.21224975585938, var: 1481.7734375, global_min: -189.55844116210938
it: 370, min: -173.55844116210938, max: 179.02992248535156, mean: -143.71595764160156, var: 4912.52197265625, global_min: -189.55844116210938
it: 371, min: -173.55844116210938, max: 184.27345275878906, mean: -150.40538024902344, var: 2625.09423828125, global_min: -189.55844116210938
it: 372, min: -173.55844116210938, max: 199.0, mean: -155.55259704589844, var: 2416.517333984375, global_min: -189.55844116210938
it: 373, min: -173.55844116210938, max: 176.27345275878906, mean: -155.0283966064453, var: 2172.5732421875, global_min: -189.55844116210938
it: 374, min: -173.55844116210938, max: 176.27345275878906, mean: -157.60079956054688, var: 2175.341552734375, global_min: -189.55844116210938
it: 375, min: -171.55844116210938, max: 126.41871643066406, mean: -160.8606414794922, var: 1280.764404296875, global_min: -189.55844116210938
it: 376, min: -171.55844116210938, max: 168.27345275878906, mean: -154.9150390625, var: 2558.6103515625, global_min: -189.55844116210938
it: 377, min: -173.55844116210938, max: 123.49128723144531, mean: -165.15097045898438, var: 790.392822265625, global_min: -189.55844116210938
it: 378, min: -173.55844116210938, max: 125.62440490722656, mean: -165.66273498535156, var: 480.8992919921875, global_min: -189.55844116210938
it: 379, min: -173.55844116210938, max: 111.17821502685547, mean: -166.81793212890625, var: 423.96185302734375, global_min: -189.55844116210938
it: 380, min: -173.55844116210938, max: 174.0, mean: -166.43870544433594, var: 632.4594116210938, global_min: -189.55844116210938
