fitness: [[ 1.14242554e+02  4.62989075e+02]
 [-6.86213440e+02  4.69742004e+02]
 [-3.90096313e+02  4.70671448e+02]
 [-6.42719910e+02  4.62423523e+02]
 [-4.31836639e+02  4.66042969e+02]
 [-1.40034558e+03  5.12613892e+02]
 [-6.70357849e+02  4.62817719e+02]
 [-1.34666089e+03  4.95488495e+02]
 [-5.89495972e+02  4.68557800e+02]
 [ 1.54498489e+02  4.82051758e+02]
 [-7.90172668e+02  4.64358673e+02]
 [-1.33579797e+03  4.95735992e+02]
 [-8.00705383e+02  4.87265594e+02]
 [-1.28977185e+03  5.00478912e+02]
 [-1.33376807e+03  5.00097107e+02]
 [-6.89997986e+02  4.82487396e+02]
 [-1.14803503e+03  4.98287415e+02]
 [-5.19366272e+02  4.61522247e+02]
 [-8.08923035e+01  4.67165619e+02]
 [-5.85214294e+02  4.69113434e+02]
 [-1.08175183e+03  4.87568878e+02]
 [-7.09202148e+02  4.56868805e+02]
 [-1.51494666e+03  5.13574646e+02]
 [-4.45012329e+02  4.61445312e+02]
 [-5.53959534e+02  4.67552277e+02]
 [-7.37763550e+02  4.68078888e+02]
 [-1.59840593e+01  4.84447571e+02]
 [-5.66770142e+02  4.64328400e+02]
 [-1.10478918e+03  4.91384460e+02]
 [-1.00551048e+02  4.83775543e+02]
 [-7.65939407e+01  4.48388489e+02]
 [-1.14561023e+03  4.96123566e+02]
 [-4.46437317e+02  4.62080109e+02]
 [ 1.64224106e+02  4.73261810e+02]
 [-7.65056030e+02  4.64262268e+02]
 [-5.19372864e+02  4.63560608e+02]
 [-1.04791870e+03  4.92314575e+02]
 [ 3.10039154e+02  4.89595764e+02]
 [-1.11849390e+03  4.93916138e+02]
 [-1.07302722e+03  4.86729645e+02]
 [-4.91310120e+02  4.59923828e+02]
 [-9.09879395e+02  4.69929626e+02]
 [-1.47040100e+03  5.03000610e+02]
 [-8.68332458e+02  4.75723999e+02]
 [-7.21599609e+02  4.80222778e+02]
 [-1.29021143e+03  5.12690247e+02]
 [-1.49217331e+02  4.62823944e+02]
 [-1.28983203e+03  4.90297180e+02]
 [-5.85275208e+02  4.60107483e+02]
 [ 2.22358154e+02  5.09441223e+02]
 [-3.56471405e+02  4.59259674e+02]
 [-1.02663818e+03  4.86593201e+02]
 [-1.19302747e+03  4.87402649e+02]
 [-9.33647278e+02  4.76345673e+02]
 [-6.71590515e+02  4.65682617e+02]
 [-6.43905518e+02  4.63757568e+02]
 [-1.22154297e+03  4.87959839e+02]
 [-1.37752686e+01  4.87498871e+02]
 [-1.16764685e+03  5.11491302e+02]
 [-8.89022339e+02  4.78057922e+02]
 [-7.15322021e+02  4.80184998e+02]
 [-1.58194373e+03  5.14444214e+02]
 [-6.31437317e+02  4.79674225e+02]
 [-5.90866577e+02  4.60706635e+02]
 [-1.00493881e+02  4.80299438e+02]
 [-1.73117561e+01  4.70931824e+02]
 [-3.41355713e+02  4.76420654e+02]
 [-9.88128967e+01  4.78743835e+02]
 [ 3.78269119e+01  4.84720520e+02]
 [-1.30810449e+03  4.95745392e+02]
 [-1.18058350e+03  5.07828552e+02]
 [-2.00373596e+02  4.62806183e+02]
 [-1.10420982e+02  4.65272675e+02]
 [-5.78148560e+02  4.61167725e+02]
 [ 1.95078644e+02  4.85454315e+02]
 [-1.00678168e+03  4.89283875e+02]
 [-6.77925781e+02  4.81144287e+02]
 [ 1.79042328e+02  4.85362915e+02]
 [-9.70666504e+02  4.87661469e+02]
 [-9.29880920e+02  4.78324615e+02]
 [-7.76994019e+02  4.66992737e+02]
 [-5.44838196e+02  4.61071289e+02]
 [-6.03089111e+02  4.75155975e+02]
 [-4.05162506e+01  5.04272034e+02]
 [-3.85602474e+00  4.69615265e+02]
 [-9.94293640e+02  4.83347473e+02]
 [-5.12316956e+02  4.83855652e+02]
 [-1.40718103e+03  5.01064087e+02]
 [-5.18807739e+02  4.62472565e+02]
 [ 3.28765411e+02  5.03231567e+02]
 [-1.15568445e+03  4.89569153e+02]
 [ 2.66787689e+02  4.77934326e+02]
 [-1.03885461e+03  4.90075989e+02]
 [-5.34880249e+02  4.59752411e+02]
 [-5.43784851e+02  4.63580750e+02]
 [-6.42688416e+02  4.63843475e+02]
 [ 1.39524736e+01  4.95858185e+02]
 [-5.40667191e+01  4.90639893e+02]
 [-4.79680695e+02  4.61484894e+02]
 [-1.42142505e+03  5.08559204e+02]
 [-5.29066895e+02  4.60676239e+02]
 [ 9.19436798e+01  4.82212799e+02]
 [-1.63028000e+02  4.89923248e+02]
 [-1.29787750e+02  4.62102203e+02]
 [-1.35414270e+03  4.98365814e+02]
 [-5.67126953e+02  4.63949341e+02]
 [-8.59687119e+01  4.78135193e+02]
 [-2.32586578e+02  4.66735077e+02]
 [-1.26286108e+03  4.99628662e+02]
 [-7.37131714e+02  4.64708405e+02]
 [-1.94440136e+01  4.79653625e+02]
 [-5.81364624e+02  4.71118866e+02]
 [-8.24510986e+02  4.75901031e+02]
 [-1.02463525e+03  4.85659088e+02]
 [-9.75028320e+02  4.88919159e+02]
 [-9.13846817e+01  4.97901337e+02]
 [-1.01268665e+03  5.01102753e+02]
 [ 7.39454575e+01  4.91631989e+02]
 [-1.57569733e+02  4.98444214e+02]
 [-9.83990417e+02  4.70317352e+02]
 [-8.73400818e+02  4.78189758e+02]
 [-1.81769882e+02  4.64961365e+02]
 [-8.48037537e+02  4.81790192e+02]
 [-8.93737183e+02  4.76958313e+02]
 [-1.00754041e+03  4.86022522e+02]
 [-3.41415009e+02  4.92378571e+02]
 [-6.96324402e+02  4.64387970e+02]
 [-8.09017212e+02  4.77818237e+02]
 [-1.14044910e+03  4.98720398e+02]
 [-1.11978979e+03  5.02173004e+02]
 [ 2.80553112e+01  4.69707153e+02]
 [-1.27844409e+03  5.07686707e+02]
 [-1.07705505e+03  5.03573395e+02]
 [-4.74928131e+02  4.62515045e+02]
 [-1.27200745e+03  5.14315063e+02]
 [-7.92984238e+01  4.89610901e+02]
 [-8.86940536e+01  4.64127533e+02]
 [ 5.45536995e+01  4.95985413e+02]
 [-1.29172211e+01  4.89423523e+02]
 [ 3.00376396e+01  4.82764832e+02]
 [-2.53866653e+01  4.85554535e+02]
 [ 4.05896332e+02  4.77919678e+02]
 [-3.54609375e+01  4.90126617e+02]
 [-8.96195435e+02  4.82755676e+02]
 [-1.05673218e+03  4.87598663e+02]
 [-1.48391101e+03  4.98898834e+02]
 [-9.22913452e+02  4.94363037e+02]
 [-1.36553564e+03  5.11127258e+02]
 [-6.06386047e+02  4.83430664e+02]
 [-4.02047310e+01  4.66390411e+02]
 [-9.39838638e+01  4.94321442e+02]
 [-9.11419861e+02  4.74844818e+02]
 [-1.14588208e+03  5.05727814e+02]
 [-9.05079895e+02  4.71335999e+02]
 [ 1.94122192e+02  4.95446198e+02]
 [-1.10171130e+03  4.83607971e+02]
 [ 2.68052826e+02  4.77805298e+02]
 [-1.00904919e+03  4.79968964e+02]
 [-1.26893372e+03  4.99310425e+02]
 [-1.09680603e+03  5.11233002e+02]
 [-4.67706451e+02  4.67226288e+02]
 [-1.36078259e+03  5.01819611e+02]
 [ 1.12993729e+02  4.71420837e+02]
 [ 8.55085831e+01  4.91755310e+02]
 [-1.36813428e+03  4.92699005e+02]
 [-1.79491852e+02  4.81803741e+02]
 [ 3.58554459e+01  4.80301880e+02]
 [-5.96735352e+02  4.60572723e+02]
 [-6.68749023e+02  4.65219269e+02]
 [-2.54137070e+02  4.63942963e+02]
 [-4.99157791e+01  4.84810913e+02]
 [-9.49189514e+02  4.68594696e+02]
 [-9.10043457e+02  4.77679047e+02]
 [-5.11626038e+02  4.70923248e+02]
 [-1.50671741e+03  5.01498230e+02]
 [-2.14394135e+02  4.48422882e+02]
 [-3.96467346e+02  4.60406494e+02]
 [-7.17033508e+02  4.65478699e+02]
 [-1.16288464e+03  5.02998505e+02]
 [-1.05227136e+03  4.89192474e+02]
 [-8.01414795e+01  4.65010925e+02]
 [-1.38518872e+03  5.00767456e+02]
 [-7.91645569e+02  4.92582489e+02]
 [-1.15391675e+03  4.91181030e+02]
 [-7.71045288e+02  4.88165558e+02]
 [-1.28599438e+03  4.94718414e+02]
 [ 1.01413414e+02  4.96979797e+02]
 [-1.05444141e+03  4.98453186e+02]
 [-4.64039551e+02  4.64360870e+02]
 [-6.55700378e+02  4.65476868e+02]
 [ 1.66690079e+02  4.75853851e+02]
 [-6.99258484e+02  5.09413513e+02]
 [-1.38187842e+03  4.99570892e+02]
